"Date","Close","% Change","% Change vs Average","Volume","RSI ‌rsi‌ (14)","Bollinger Bands Top ‌Bollinger Bands‌ (20,2,ma,y)","Bollinger Bands Median ‌Bollinger Bands‌ (20,2,ma,y)","Bollinger Bands Bottom ‌Bollinger Bands‌ (20,2,ma,y)","Result ‌W Acc Dist‌ (n)","MA ‌ma‌ (50,ma,0)","MA ‌ma‌ (50,ma,0)-2","MA ‌ma‌ (50,ma,0)-3","Result ‌ZigZag‌ (10)","Result ‌Williams %R‌ (14)","Result ‌Weighted Close‌ (14)","+VI ‌Vortex‌ (14)","-VI ‌Vortex‌ (14)","Result ‌Vol ROC‌ (14)","Result ‌Vol Osc‌ (12,26,Points)","Result ‌VT HZ Filter‌ (28)","Result ‌Ultimate‌ (7,14,28)","Result ‌Ulcer‌ (14)","Result ‌Typical Price‌ (14)","Result ‌Twiggs‌ (21)","True Range ‌True Range‌","Result ‌TRIX‌ (14)","TII ‌Trend Int‌ (14,9)","Signal ‌Trend Int‌ (14,9)","Result ‌Trade Vol‌ (0.5)","Forecast ‌Time Fcst‌ (14)","Result ‌Swing‌ (0.5)","Trend ‌Supertrend‌ (7,3)","%K ‌stochastics‌ (14,y)","%D ‌stochastics‌ (14,y)","%K ‌Stochastics‌ (14,n,3,3)","%D ‌Stochastics‌ (14,n,3,3)","%K ‌Stch Mtm‌ (10,3,3,10,ema)","%D ‌Stch Mtm‌ (10,3,3,10,ema)","STARC Bands Top ‌STARC Bands‌ (15,5,1.3,y)","STARC Bands Median ‌STARC Bands‌ (15,5,1.3,y)","STARC Bands Bottom ‌STARC Bands‌ (15,5,1.3,y)","Result ‌STD Dev‌ (14,2,ma)","Short % of Outstanding","Short % of Float","Strong Ratio ‌Shinohara‌ (26)","Weak Ratio ‌Shinohara‌ (26)","Shares Short","Result ‌Schaff‌ (10,23,50,ema)","RSI ‌rsi‌ (14)-2","Rel Vol ‌Rel Vol‌ (10,14)","Rel Vig ‌Rel Vig‌ (10)","RelVigSignal ‌Rel Vig‌ (10)","‌Rel Vig‌ (10)_hist","‌RAVI‌ (vdma,7,65)_hist","Random Walk High ‌Random Walk‌ (14)","Random Walk Low ‌Random Walk‌ (14)","Over ‌Rainbow Osc‌ (2,10)","Under ‌Rainbow Osc‌ (2,10)","‌Rainbow Osc‌ (2,10)_hist","Result ‌QStick‌ (8,ma)","Result ‌PSY‌ (20)","Result ‌Pring Sp-K‌ (daily)","KST ‌Pring KST‌ (10,10,15,10,20,10,30,15,9)","KSTSignal ‌Pring KST‌ (10,10,15,10,20,10,30,15,9)","Result ‌Prime Number‌ (5)","Prime Bands Top ‌Prime Number Bands‌ (y)","Prime Bands Bottom ‌Prime Number Bands‌ (y)","Result ‌Price Vol‌","Result ‌Price ROC‌ (14)","Result ‌Price Osc‌ (12,26,ema,Points)","Result ‌Pretty Good‌ (14)","Index ‌Pos Vol‌ (255,ma)","MA ‌Pos Vol‌ (255,ma)","Pivot ‌Pivot Points‌ (standard,n)","Resistance 1 ‌Pivot Points‌ (standard,n)","Support 1 ‌Pivot Points‌ (standard,n)","Resistance 2 ‌Pivot Points‌ (standard,n)","Support 2 ‌Pivot Points‌ (standard,n)","Resistance 3 ‌Pivot Points‌ (standard,n)","Support 3 ‌Pivot Points‌ (standard,n)","Result ‌PSAR‌ (0.02,0.2)","Result ‌On Bal Vol‌","Index ‌Neg Vol‌ (255,ma)","MA ‌Neg Vol‌ (255,ma)","MA Env Top ‌MA Env‌ (50,percent,5,ma,y)","MA Env Median ‌MA Env‌ (50,percent,5,ma,y)","MA Env Bottom ‌MA Env‌ (50,percent,5,ma,y)","‌MA Dev‌ (12,ma,Points)_hist","MA 1 ‌MACross‌ (20,50,200,ma,0)","MA 2 ‌MACross‌ (20,50,200,ma,0)","MA 3 ‌MACross‌ (20,50,200,ma,0)","MA ‌ma‌ (50,ma,0)-4","Result ‌M Flow‌ (14)","Result ‌Momentum‌ (14)","Result ‌Med Price‌ (14)","Result ‌Mass Idx‌ (25,27)","‌W MFI‌ (6)_hist","MACD ‌macd‌ (12,26,9)","Signal ‌macd‌ (12,26,9)","‌macd‌ (12,26,9)_hist","Result ‌LLV‌ (14)","Slope ‌LR Slope‌ (14)","RSquared ‌Lin R2‌ (14)","Intercept ‌Lin Incpt‌ (14)","Forecast ‌Lin Fcst‌ (14)","Klinger ‌Klinger‌ (13,34,55)","KlingerSignal ‌Klinger‌ (13,34,55)","‌Klinger‌ (13,34,55)_hist","Keltner Top ‌Keltner‌ (10,5,ema,y)","Keltner Median ‌Keltner‌ (10,5,ema,y)","Keltner Bottom ‌Keltner‌ (10,5,ema,y)","Result ‌Intraday Mtm‌ (20)","Conversion Line ‌Ichimoku Clouds‌ (9,26,52,26)","Base Line ‌Ichimoku Clouds‌ (9,26,52,26)","Leading Span A ‌Ichimoku Clouds‌ (9,26,52,26)","Leading Span B ‌Ichimoku Clouds‌ (9,26,52,26)","Lagging Span ‌Ichimoku Clouds‌ (9,26,52,26)","Result ‌Hist Vol‌ (10,252,1)","Result ‌HHV‌ (14)","Result ‌High-Low‌","High Low Top ‌High Low‌ (10,5,y)","High Low Median ‌High Low‌ (10,5,y)","High Low Bottom ‌High Low‌ (10,5,y)","MA 3 ‌Guppy‌","MA 5 ‌Guppy‌","MA 8 ‌Guppy‌","MA 10 ‌Guppy‌","MA 12 ‌Guppy‌","MA 15 ‌Guppy‌","MA 30 ‌Guppy‌","MA 35 ‌Guppy‌","MA 40 ‌Guppy‌","MA 45 ‌Guppy‌","MA 50 ‌Guppy‌","MA 60 ‌Guppy‌","Result ‌GAPO‌ (14)","‌Gator‌ (13,8,8,5,5,3)_hist1","‌Gator‌ (13,8,8,5,5,3)_hist2","Result ‌Fractal Chaos‌","Fractal High ‌Fractal Chaos Bands‌ (y)","Fractal Low ‌Fractal Chaos Bands‌ (y)","‌Elder Ray‌ (13)_hist1","‌Elder Ray‌ (13)_hist2","Result ‌Elder Force‌ (13)","EF ‌Ehler Fisher‌ (10)","EF Trigger ‌Ehler Fisher‌ (10)","Result ‌EOM‌ (14,ma)","Result ‌Donchian Width‌ (20,20)","Donchian High ‌Donchian Channel‌ (20,20,y)","Donchian Median ‌Donchian Channel‌ (20,20,y)","Donchian Low ‌Donchian Channel‌ (20,20,y)","Result ‌Disparity‌ (14,ma)","Result ‌Detrended‌ (14,ma)","Darvas ‌Darvas‌","Result ‌Coppock‌ (10,11,14)","Result ‌CCI‌ (20)","Result ‌Choppiness‌ (14)","Change in short Interest 15 days","Result ‌Chande Mtm‌ (9)","Result ‌Chande Fcst‌ (14)","Result ‌Chaikin Vol‌ (14,2,ma)","Result ‌Chaikin MF‌ (20)","Center of Gravity ‌COG‌ (10)","Signal ‌COG‌ (10)","Bandwidth ‌Boll BW‌ (20,2,ma)","Bollinger Bands Top ‌Bollinger Bands‌ (20,2,ma,y)-2","Bollinger Bands Median ‌Bollinger Bands‌ (20,2,ma,y)-2","Bollinger Bands Bottom ‌Bollinger Bands‌ (20,2,ma,y)-2","%b ‌Boll %b‌ (20,2,ma)","Result ‌Bal Pwr‌ (14,ma)","‌Awesome‌_hist","ATR ‌ATR‌ (14)","All Stops ‌ATR Trailing Stop‌ (21,3,points,n)","ATR Bands Top ‌ATR Bands‌ (5,3,y)","ATR Bands Bottom ‌ATR Bands‌ (5,3,y)","Aroon Oscillator ‌Aroon Osc‌ (14)","Aroon Up ‌Aroon‌ (14)","Aroon Down ‌Aroon‌ (14)","Jaw ‌Alligator‌ (y,13,8,8,5,5,3,n)","Teeth ‌Alligator‌ (y,13,8,8,5,5,3,n)","Lips ‌Alligator‌ (y,13,8,8,5,5,3,n)","+DI ‌ADX‌ (14,14,y,n)","-DI ‌ADX‌ (14,14,y,n)","ADX ‌ADX‌ (14,14,y,n)","Result ‌Acc Swing‌ (0.5)","Result ‌W Acc Dist‌ (n)-2"
"2015-12-08T23:00:00.000Z","131.71","-1.24","-1.19","4,062,900","41.71","137.80","134.62","131.44","-7.43","134.52","134.52","134.52","","-91.80","135.06","0.87","1.03","7.68","226,551.35","0.21","45.17","1.69","135.08","-0.08","2.95","0","33.03","53.38","-24,201,500.00","133.51","-179.41","137.78","31.19","47.99","31.19","47.99","-23.64","3.47","136.62","133.96","131.31","2.99","","","64.43","115.64","","7.69","41.71","28.44","-0.11","-0.10","-0.01","-0.98","0.40","1.76","50.40","-50.40","-57.80","-0.41","30.00","-50.61","-2.05","1.94","-1.00","137.00","131.00","-257,785.80","-3.31","-0.29","-1.48","82.70","100.20","134.73","137.98","130.83","141.88","127.58","145.13","123.68","137.02","-99,994,600.00","136.96","122.03","141.25","134.52","127.80","-3.03","134.62","134.52","139.17","134.52","42.05","-4.51","135.12","25.19","0.73","-0.29","0.02","-0.31","132.29","-0.23","0.39","136.74","133.51","-60,160.28","37,989.52","-98,149.80","144.97","134.29","123.60","43.05","133.97","134.84","134.45","132.75","127.76","22.39","137.42","2.95","141.51","134.77","128.03","133.05","133.66","134.11","134.29","134.41","134.54","134.70","134.70","134.70","134.72","134.76","134.89","0.62","0.22","-0.26","0","136.74","132.29","-0.31","-3.26","-1,250,312.57","-0.77","-0.37","-13.23","5.95","137.42","134.44","131.47","-2.44","-1.47","","-0.49","-134.05","56.02","","-21.73","-1.37","1.61","-0.10","-5.51","-5.51","4.73","137.80","134.62","131.44","4.21","-0.23","-1.29","2.05","137.66","138.93","124.49","-85.71","14.29","100.00","135.02","135.24","134.98","16.31","32.07","14.87","1,276.46","-7.43"
"2015-12-09T23:00:00.000Z","131.71","0","0.05","3,463,800","41.71","137.88","134.46","131.04","-7.43","134.55","134.55","134.55","","-91.65","134.73","0.78","1.10","25.70","190,035.96","0.22","40.47","1.91","134.75","-0.09","1.43","-0.01","16.49","46.00","-27,665,300.00","132.89","-18.86","137.78","12.47","33.40","12.47","33.40","-45.56","-5.45","136.37","133.77","131.17","3.28","","","67.79","115.80","","3.84","41.71","25.99","-0.15","-0.11","-0.04","-1.43","0.48","1.27","66.25","-66.25","-44.40","-0.32","25.00","-52.71","-4.66","0.96","-1.00","137.00","131.00","-257,785.80","-3.60","-0.48","-1.39","82.70","100.07","134.73","137.98","130.83","141.88","127.58","145.13","123.68","136.79","-99,994,600.00","136.96","122.12","141.28","134.55","127.82","-2.67","134.46","134.55","139.09","134.55","35.76","-4.92","134.80","25.37","0.41","-0.48","-0.08","-0.40","131.20","-0.27","0.44","136.70","132.89","-121,873.32","15,151.97","-137,025.29","144.15","133.82","123.49","42.99","133.97","134.64","134.57","132.06","124.83","22.43","137.42","1.43","141.28","134.55","127.82","132.38","133.01","133.58","133.82","134.00","134.19","134.51","134.53","134.56","134.59","134.64","134.78","0.69","0.10","-0.02","0","136.74","132.29","-1.45","-2.88","-1,071,696.49","-1.22","-0.77","-19.61","6.22","137.42","134.31","131.20","-2.19","-1.32","","-1.67","-137.53","56.50","","-19.16","-0.90","0.88","-0.13","-5.52","-5.51","5.08","137.88","134.46","131.04","9.77","-0.26","-1.58","2.01","137.66","138.34","125.08","-92.86","7.14","100.00","134.97","135.07","135.09","15.48","30.48","16.14","1,257.60","-7.43"
"2015-12-10T23:00:00.000Z","130.31","-1.06","-1.01","5,483,100","38.49","138.15","134.34","130.53","-8.83","134.56","134.56","134.56","","-89.61","134.27","0.72","1.15","87.69","320,345.14","0.28","41.11","2.25","134.29","-0.11","2.15","-0.03","10.17","38.84","-33,148,400.00","132.06","-172.06","136.67","8.98","17.55","8.98","17.55","-60.90","-15.53","135.15","132.54","129.92","3.78","","","61.63","113.59","","1.92","38.49","23.38","-0.18","-0.13","-0.04","-1.96","0","2.14","60.12","-60.12","-44.75","-0.52","25.00","-55.71","-7.65","-0.32","1.00","131.00","127.00","-316,068.31","-4.63","-0.74","-1.83","81.82","99.94","134.73","137.98","130.83","141.88","127.58","145.13","123.68","136.45","-105,477,700.00","136.96","122.21","141.29","134.56","127.83","-3.64","134.34","134.56","139.01","134.56","28.27","-6.32","134.34","25.44","0.25","-0.74","-0.21","-0.53","131.19","-0.33","0.50","136.69","132.06","-221,003.79","-18,584.57","-202,419.23","143.55","133.18","122.81","46.30","133.15","133.79","134.94","132.06","125.62","22.76","137.42","1.35","140.91","134.20","127.49","131.35","132.11","132.85","133.18","133.43","133.70","134.24","134.30","134.35","134.41","134.47","134.64","0.69","0.02","-0.14","0","136.74","132.29","-2.62","-3.97","-2,015,224.16","-1.68","-1.22","-23.76","6.23","137.42","134.31","131.19","-2.90","-2.83","","-3.07","-186.23","51.84","","-23.48","-1.34","1.08","-0.07","-5.53","-5.52","5.67","138.15","134.34","130.53","-2.87","-0.22","-2.27","2.02","137.63","136.91","123.71","-100.00","0","100.00","135.01","135.03","134.89","14.30","33.93","17.89","1,085.54","-8.83"
"2015-12-13T23:00:00.000Z","132.02","1.31","1.36","4,418,700","44.16","138.14","134.34","130.54","-6.92","134.60","134.60","134.60","","-65.74","133.95","0.75","1.08","78.93","333,879.17","0.26","49.40","2.39","133.95","-0.05","2.12","-0.04","10.34","33.14","-28,729,700.00","131.75","223.70","136.67","17.67","13.04","17.67","13.04","-55.54","-22.81","134.44","131.82","129.20","3.80","","","68.26","100.42","","0.96","44.16","31.05","-0.16","-0.15","0","-1.90","1.24","1.32","51.85","-51.85","-6.21","-0.17","30.00","-57.47","-9.38","-1.86","1.00","137.00","127.00","-258,083.46","-2.92","-0.80","-0.89","81.82","99.81","134.73","137.98","130.83","141.88","127.58","145.13","123.68","135.90","-101,059,000.00","138.76","122.32","141.33","134.60","127.87","-1.67","134.34","134.60","138.93","134.60","35.50","-3.97","133.97","25.47","0.48","-0.80","-0.33","-0.47","129.56","-0.33","0.51","136.43","131.75","-98,499.15","-30,000.94","-68,498.21","143.37","132.97","122.57","51.24","133.15","133.49","134.94","133.04","127.04","24.03","136.78","2.12","140.36","133.68","126.99","131.68","132.08","132.67","132.97","133.21","133.49","134.10","134.17","134.24","134.30","134.38","134.55","0.75","0.02","-0.65","0","136.74","132.29","-1.09","-3.21","-647,905.47","-1.81","-1.68","-19.52","7.86","137.42","133.49","129.56","-1.42","-0.93","","-3.74","-124.72","53.60","","-28.51","0.21","4.07","0.02","-5.54","-5.53","5.66","138.14","134.34","130.54","19.48","-0.15","-2.97","2.03","136.26","138.57","125.47","-92.86","0","92.86","135.08","135.10","134.45","17.88","31.39","18.57","1,309.24","-6.92"
"2015-12-14T23:00:00.000Z","134.88","2.17","2.22","4,703,300","52.10","138.20","134.42","130.64","-4.06","134.65","134.65","134.65","","-25.91","133.90","0.89","0.95","70.44","363,381.00","0.24","47.40","2.41","133.90","-0.01","3.62","-0.05","8.42","28.19","-24,026,400.00","132.23","404.38","136.67","39.58","22.08","39.58","22.08","-26.05","-23.40","134.89","132.13","129.36","3.73","0.44","0.94","85.38","96.24","10,917,983.00","2.90","52.10","37.28","-0.10","-0.15","0.05","-1.24","2.61","0.70","33.03","-33.03","41.57","0.37","30.00","-58.49","-10.67","-3.49","1.00","137.00","131.00","-156,194.04","-0.49","-0.61","0.43","83.59","99.69","134.73","137.98","130.83","141.88","127.58","145.13","123.68","129.56","-96,355,700.00","138.76","122.42","141.38","134.65","127.92","1.17","134.42","134.65","138.87","134.65","42.86","-0.66","133.91","25.46","0.61","-0.61","-0.38","-0.22","129.56","-0.25","0.30","135.78","132.23","19,179.67","-22,975.14","42,154.80","144.48","133.32","122.15","51.56","133.04","133.49","134.94","133.04","124.13","24.91","136.74","2.88","139.81","133.15","126.49","133.28","133.01","133.16","133.32","133.47","133.67","134.15","134.21","134.27","134.33","134.40","134.56","0.75","0.02","-1.03","-1.00","136.74","129.56","2.10","-0.78","1,366,286.86","-1.30","-1.81","-0.30","7.86","137.42","133.49","129.56","0.75","2.10","","-3.41","2.11","55.78","-0.10","-2.27","1.97","8.78","0.01","-5.52","-5.53","5.62","138.20","134.42","130.64","56.10","-0.13","-2.90","2.14","136.26","142.29","127.47","-50.00","35.71","85.71","134.99","134.97","133.94","27.10","27.60","17.31","1,713.62","-4.06"
"2015-12-15T23:00:00.000Z","135.88","0.74","0.79","4,930,300","54.54","138.33","134.56","130.78","-1.28","134.75","134.75","134.75","","-11.98","133.89","0.88","0.94","130.67","400,462.14","0.22","53.42","2.39","133.88","0.04","3.02","-0.05","17.39","26.03","-19,096,100.00","132.92","83.22","136.67","65.46","40.90","65.46","40.90","8.41","-17.61","135.80","132.96","130.12","3.82","","","94.81","81.20","","16.40","54.54","43.01","-0.05","-0.12","0.08","-0.37","1.48","0.70","59.57","-59.57","50.24","-0.01","35.00","-58.03","-10.68","-4.80","1.00","137.00","131.00","-119,640.81","0.56","-0.37","0.81","84.21","99.58","134.73","137.98","130.83","141.88","127.58","145.13","123.68","129.68","-91,425,400.00","138.76","122.52","141.48","134.75","128.01","2.02","134.56","134.75","138.83","134.75","45.65","0.75","133.85","25.60","0.61","-0.37","-0.38","0.01","129.56","-0.16","0.11","135.10","132.92","130,996.47","-979.19","131,975.66","145.34","133.78","122.22","54.15","133.04","133.49","135.25","133.04","125.89","24.88","136.74","3.02","139.51","132.86","126.22","134.58","133.97","133.76","133.78","133.84","133.94","134.26","134.30","134.35","134.40","134.45","134.61","0.75","0.29","-1.49","0","136.74","129.56","2.25","-0.77","1,875,431.60","-0.69","-1.30","-0.14","7.86","137.42","133.49","129.56","1.46","3.05","","-2.98","27.19","57.97","","20.69","2.18","10.88","0.08","-5.50","-5.52","5.61","138.33","134.56","130.78","67.50","-0.10","-2.44","2.20","136.26","143.62","128.14","-50.00","28.57","78.57","134.97","134.68","133.20","26.01","24.90","16.23","1,796.85","-1.28"
"2015-12-16T23:00:00.000Z","133.97","-1.41","-1.36","3,595,900","49.37","138.15","134.45","130.74","-3.47","134.77","134.77","134.77","","-38.58","133.87","0.92","0.93","189.29","318,502.77","0.21","52.43","2.41","133.87","-0.01","2.26","-0.05","20.14","24.85","-22,692,000.00","133.03","-225.30","136.67","74.51","59.85","74.51","59.85","21.31","-10.54","136.26","133.41","130.57","3.80","","","87.36","92.86","","28.85","49.37","39.18","0","-0.08","0.08","-0.37","1.21","0.74","52.54","-52.54","10.88","-0.15","30.00","-58.11","-11.08","-6.16","1.00","137.00","131.00","-170,186.75","-0.49","-0.33","0.04","84.21","99.47","134.73","137.98","130.83","141.88","127.58","145.13","123.68","129.94","-95,021,300.00","136.81","122.61","141.51","134.77","128.03","0.32","134.45","134.77","138.77","134.77","43.85","-0.66","133.86","25.76","0.63","-0.33","-0.37","0.04","129.56","-0.13","0.08","134.87","133.03","49,686.85","6,258.81","43,428.04","145.35","133.82","122.28","43.86","133.00","133.49","135.39","133.04","125.19","23.91","136.74","2.26","139.41","132.77","126.13","134.28","133.97","133.81","133.82","133.86","133.95","134.24","134.29","134.33","134.38","134.43","134.59","0.75","0.68","-1.54","0","136.74","129.56","2.27","0.01","626,343.91","-0.10","-0.69","4.38","7.86","137.42","133.49","129.56","0.06","1.03","","-2.81","11.62","59.24","","-18.39","0.70","10.49","-0.01","-5.51","-5.51","5.51","138.15","134.45","130.74","43.58","-0.11","-1.74","2.21","136.26","141.52","126.42","-50.00","21.43","71.43","135.02","134.34","132.79","24.23","23.07","15.24","1,571.55","-3.47"
"2015-12-17T23:00:00.000Z","129.53","-3.31","-3.27","8,791,500","39.91","138.23","134.09","129.96","-7.91","134.69","134.69","134.69","","-100.00","133.60","0.84","0.98","72.80","665,123.76","0.20","46.73","2.72","133.61","-0.11","4.44","-0.06","19.21","23.72","-31,483,500.00","131.94","-657.81","136.67","49.81","63.26","49.81","63.26","-5.95","-9.70","136.30","133.26","130.22","4.41","","","72.22","109.54","","23.94","39.91","35.62","-0.01","-0.04","0.02","-1.59","0.61","2.93","43.53","-43.53","-58.29","-0.40","25.00","-63.25","-15.97","-8.02","-1.00","137.00","127.00","-461,552.58","-3.40","-0.65","-1.51","81.42","99.35","134.73","137.98","130.83","141.88","127.58","145.13","123.68","136.16","-103,812,800.00","136.81","122.71","141.42","134.69","127.95","-3.65","134.09","134.69","138.69","134.69","41.45","-4.56","133.63","25.96","0.41","-0.65","-0.43","-0.22","129.56","-0.25","0.21","135.42","131.94","-135,674.21","-14,017.33","-121,656.88","145.64","133.04","120.44","36.56","132.85","133.47","135.42","133.04","126.01","24.26","136.74","3.64","139.32","132.69","126.05","131.90","132.49","132.86","133.04","133.19","133.39","133.94","134.02","134.09","134.17","134.24","134.42","0.75","1.12","-0.75","0","136.74","129.56","-0.09","-3.73","-5,039,459.71","-0.08","-0.10","-5.51","7.86","137.42","133.49","129.56","-3.02","-3.44","","-3.41","-150.62","62.43","","-35.27","-1.86","11.53","-0.14","-5.51","-5.51","6.17","138.23","134.09","129.96","-5.14","-0.14","-1.35","2.37","136.26","138.23","120.83","-85.71","14.29","100.00","134.95","133.82","133.07","20.99","33.17","15.76","913.74","-7.91"
"2015-12-20T23:00:00.000Z","131.19","1.28","1.33","4,308,400","44.22","137.97","133.82","129.67","-6.25","134.65","134.65","134.65","","-76.98","133.24","0.83","1.07","13.47","571,486.93","0.19","48.64","2.91","133.26","-0.08","2.16","-0.06","20.45","23.07","-27,175,100.00","131.74","57.85","136.67","28.15","50.82","28.15","50.82","-23.44","-12.20","136.12","133.09","130.06","4.26","","","86.98","98.16","","20.03","44.22","40.95","-0.08","-0.03","-0.06","-1.77","0.49","1.37","58.59","-58.59","-25.64","-0.21","30.00","-66.47","-19.30","-10.16","-1.00","137.00","127.00","-406,337.89","-3.84","-0.76","-0.77","81.42","99.24","134.73","137.98","130.83","141.88","127.58","145.13","123.68","136.16","-99,504,400.00","138.56","122.81","141.38","134.65","127.92","-1.86","133.82","134.65","138.62","134.65","41.78","-5.24","133.29","26.07","0.47","-0.76","-0.50","-0.27","129.53","-0.22","0.18","134.85","131.74","-23,212.44","-15,330.92","-7,881.52","145.12","132.70","120.28","37.73","132.85","133.47","135.26","133.04","129.77","25.69","136.74","2.04","139.42","132.78","126.14","131.55","132.06","132.49","132.70","132.89","133.12","133.76","133.86","133.95","134.04","134.12","134.31","0.75","1.28","-0.11","1.00","136.16","129.56","-1.28","-3.32","-3,297,828.36","-0.34","-0.08","-12.01","7.89","137.42","133.47","129.53","-1.50","-1.81","","-4.19","-125.21","62.10","","-13.05","-0.42","6.99","-0.11","-5.50","-5.50","6.20","137.97","133.82","129.67","18.31","-0.19","-1.25","2.35","136.22","139.45","122.93","-85.71","7.14","92.86","134.77","133.49","133.38","19.61","31.00","16.24","971.59","-6.25"
"2015-12-21T23:00:00.000Z","133.14","1.49","1.54","3,714,500","48.85","137.71","133.68","129.64","-4.15","134.64","134.64","134.64","","-48.35","133.03","0.85","1.03","0.10","444,235.44","0.19","53.71","2.97","133.03","-0.04","2.29","-0.07","28.42","24.14","-23,460,600.00","132.03","256.38","136.67","24.89","34.28","24.89","34.28","-19.98","-13.61","135.76","132.74","129.72","4.10","","","94.76","86.69","","14.02","48.85","45.77","-0.14","-0.06","-0.09","-1.33","1.70","1.00","41.27","-41.27","7.93","-0.01","35.00","-67.71","-20.83","-12.25","-1.00","137.00","131.00","-351,125.88","-1.57","-0.69","0.04","81.42","99.12","134.73","137.98","130.83","141.88","127.58","145.13","123.68","136.03","-95,789,900.00","140.62","122.91","141.38","134.64","127.91","0.36","133.68","134.64","138.57","134.64","47.60","-2.13","133.02","26.12","0.62","-0.69","-0.53","-0.15","129.53","-0.15","0.09","134.19","132.03","66,356.92","-3,661.23","70,018.15","145.10","132.78","120.46","42.13","132.85","133.47","134.97","133.04","128.66","25.93","136.74","2.29","139.58","132.93","126.28","132.34","132.42","132.63","132.78","132.92","133.12","133.72","133.82","133.91","134.00","134.08","134.27","0.75","0.97","-0.13","-1.00","136.16","129.53","0.34","-1.95","-1,791,958.07","-0.43","-0.34","-6.77","7.25","136.78","133.15","129.53","0.08","0.20","","-4.03","-49.19","63.94","","8.45","0.84","1.42","-0.05","-5.50","-5.50","6.03","137.71","133.68","129.64","43.35","-0.08","-1.48","2.35","136.22","141.12","125.16","-85.71","0","85.71","134.55","133.58","133.71","23.23","28.84","15.85","1,227.97","-4.15"
"2015-12-22T23:00:00.000Z","134.15","0.76","0.81","3,483,200","51.12","137.56","133.61","129.66","-3.14","134.68","134.68","134.68","","-33.91","133.08","0.98","0.96","-20.44","321,023.18","0.19","54.05","2.91","133.06","-0.01","1.29","-0.07","40.85","27.48","-19,977,400.00","132.26","140.67","136.67","46.92","33.32","46.92","33.32","-4.46","-11.95","135.33","132.40","129.46","4.13","","","96.48","90.43","","25.87","51.12","50.24","-0.12","-0.10","-0.02","-0.91","1.52","0.53","31.87","-31.87","23.34","0.09","40.00","-66.85","-20.30","-13.99","1.00","137.00","131.00","-324,702.47","1.12","-0.54","0.42","81.42","99.00","134.73","137.98","130.83","141.88","127.58","145.13","123.68","135.90","-92,306,700.00","141.69","123.01","141.42","134.68","127.95","1.50","133.61","134.68","138.52","134.68","53.82","1.49","133.02","26.13","0.35","-0.54","-0.53","0","129.53","-0.13","0.07","134.15","132.26","142,700.06","17,247.53","125,452.54","144.77","133.03","121.29","42.92","132.85","133.47","134.81","133.04","125.70","25.29","136.52","1.23","139.62","132.98","126.33","133.25","133.00","132.97","133.03","133.11","133.25","133.75","133.84","133.92","134.00","134.09","134.27","0.74","0.51","-0.47","0","136.16","129.53","1.27","0.04","-1,033,390.79","-0.23","-0.43","7.97","7.21","136.74","133.14","129.53","0.76","1.46","","-2.91","13.37","61.92","","13.60","1.41","-4.07","-0.04","-5.49","-5.50","5.91","137.56","133.61","129.66","56.87","0.02","-1.53","2.27","136.22","141.31","126.99","-71.43","7.14","78.57","134.22","133.71","133.24","25.75","27.67","14.98","1,368.64","-3.14"
"2015-12-23T23:00:00.000Z","133.89","-0.19","-0.15","1,367,500","50.50","137.44","133.55","129.65","-3.80","134.74","134.74","134.74","","-36.99","132.96","0.98","1.00","-75.23","52,057.19","0.19","48.90","2.93","132.96","-0.02","1.07","-0.07","40.47","30.08","-18,609,900.00","132.93","-9.23","136.67","60.25","44.02","60.25","44.02","8.39","-8.25","135.21","132.38","129.55","3.73","","","95.45","89.78","","60.67","50.50","46.14","-0.04","-0.11","0.07","-0.68","1.48","0.74","33.20","-33.20","17.04","-0.13","40.00","-64.76","-18.68","-15.21","1.00","137.00","131.00","-327,352.80","-1.90","-0.44","0.42","81.42","98.87","134.73","137.98","130.83","141.88","127.58","145.13","123.68","135.77","-93,674,200.00","141.42","123.11","141.48","134.74","128.00","1.19","133.55","134.74","138.46","134.74","50.50","-2.59","132.96","25.91","0.78","-0.44","-0.52","0.08","129.53","0","0","132.98","132.93","166,482.35","38,566.79","127,915.56","144.28","133.19","122.09","43.13","132.85","133.47","134.79","133.04","126.24","25.34","136.52","1.07","139.52","132.88","126.24","133.57","133.29","133.17","133.19","133.23","133.33","133.76","133.84","133.92","134.00","134.08","134.26","0.74","0.11","-1.15","0","136.16","129.53","1.29","0.22","-936,555.32","0.07","-0.23","5.24","7.21","136.74","133.14","129.53","0.70","1.66","","-2.31","18.96","59.23","","21.31","0.71","-13.02","-0.03","-5.49","-5.49","5.83","137.44","133.55","129.65","54.43","-0.06","-1.64","2.19","136.22","140.26","127.52","-71.43","0","71.43","133.98","133.87","132.73","25.24","26.70","14.11","1,359.41","-3.80"
