date,vw_ret_size1_bm1,vw_ret_size1_bm2,vw_ret_size1_bm3,vw_ret_size1_bm4,vw_ret_size1_bm5,vw_ret_size2_bm1,vw_ret_size2_bm2,vw_ret_size2_bm3,vw_ret_size2_bm4,vw_ret_size2_bm5,vw_ret_size3_bm1,vw_ret_size3_bm2,vw_ret_size3_bm3,vw_ret_size3_bm4,vw_ret_size3_bm5,vw_ret_size4_bm1,vw_ret_size4_bm2,vw_ret_size4_bm3,vw_ret_size4_bm4,vw_ret_size4_bm5,vw_ret_size5_bm1,vw_ret_size5_bm2,vw_ret_size5_bm3,vw_ret_size5_bm4,vw_ret_size5_bm5,ew_ret_size1_bm1,ew_ret_size1_bm2,ew_ret_size1_bm3,ew_ret_size1_bm4,ew_ret_size1_bm5,ew_ret_size2_bm1,ew_ret_size2_bm2,ew_ret_size2_bm3,ew_ret_size2_bm4,ew_ret_size2_bm5,ew_ret_size3_bm1,ew_ret_size3_bm2,ew_ret_size3_bm3,ew_ret_size3_bm4,ew_ret_size3_bm5,ew_ret_size4_bm1,ew_ret_size4_bm2,ew_ret_size4_bm3,ew_ret_size4_bm4,ew_ret_size4_bm5,ew_ret_size5_bm1,ew_ret_size5_bm2,ew_ret_size5_bm3,ew_ret_size5_bm4,ew_ret_size5_bm5,n_firms_size1_bm1,n_firms_size1_bm2,n_firms_size1_bm3,n_firms_size1_bm4,n_firms_size1_bm5,n_firms_size2_bm1,n_firms_size2_bm2,n_firms_size2_bm3,n_firms_size2_bm4,n_firms_size2_bm5,n_firms_size3_bm1,n_firms_size3_bm2,n_firms_size3_bm3,n_firms_size3_bm4,n_firms_size3_bm5,n_firms_size4_bm1,n_firms_size4_bm2,n_firms_size4_bm3,n_firms_size4_bm4,n_firms_size4_bm5,n_firms_size5_bm1,n_firms_size5_bm2,n_firms_size5_bm3,n_firms_size5_bm4,n_firms_size5_bm5,avg_mktcap_size1_bm1,avg_mktcap_size1_bm2,avg_mktcap_size1_bm3,avg_mktcap_size1_bm4,avg_mktcap_size1_bm5,avg_mktcap_size2_bm1,avg_mktcap_size2_bm2,avg_mktcap_size2_bm3,avg_mktcap_size2_bm4,avg_mktcap_size2_bm5,avg_mktcap_size3_bm1,avg_mktcap_size3_bm2,avg_mktcap_size3_bm3,avg_mktcap_size3_bm4,avg_mktcap_size3_bm5,avg_mktcap_size4_bm1,avg_mktcap_size4_bm2,avg_mktcap_size4_bm3,avg_mktcap_size4_bm4,avg_mktcap_size4_bm5,avg_mktcap_size5_bm1,avg_mktcap_size5_bm2,avg_mktcap_size5_bm3,avg_mktcap_size5_bm4,avg_mktcap_size5_bm5,index_level_size1_bm1,index_level_size1_bm2,index_level_size1_bm3,index_level_size1_bm4,index_level_size1_bm5,index_level_size2_bm1,index_level_size2_bm2,index_level_size2_bm3,index_level_size2_bm4,index_level_size2_bm5,index_level_size3_bm1,index_level_size3_bm2,index_level_size3_bm3,index_level_size3_bm4,index_level_size3_bm5,index_level_size4_bm1,index_level_size4_bm2,index_level_size4_bm3,index_level_size4_bm4,index_level_size4_bm5,index_level_size5_bm1,index_level_size5_bm2,index_level_size5_bm3,index_level_size5_bm4,index_level_size5_bm5,ps_level,ps_innov,ps_vwf
2022-12-30,-0.065044,-0.042094,-0.051978,-0.050748,-0.034634,-0.050589,-0.076612,-0.069982,-0.052982,-0.056762,-0.043532,-0.074971,-0.055013,-0.067906,-0.069944,-0.053525,-0.052121,-0.047151,-0.054141,-0.079942,-0.082033,-0.037113,-0.037596,-0.041333,-0.053797,-0.057585,-0.059782,-0.08707,-0.077655,-0.046574,-0.051628,-0.076754,-0.065268,-0.063341,-0.057024,-0.050588,-0.068916,-0.056163,-0.064297,-0.070976,-0.052265,-0.052223,-0.048956,-0.056006,-0.076034,-0.064948,-0.052192,-0.038764,-0.036692,-0.054192,160,272,280,311,657,97,134,149,101,132,99,103,99,65,68,114,90,73,63,35,133,75,57,44,31,224.03,247.95,262.23,214.15,169.75,1461.24,1381.34,1355.55,1483.65,1386.98,3585.86,3602.69,3745.63,3664.27,3717.63,10220.73,9404.87,8487.51,9303.59,9763.67,128676.27,82492.83,52889.43,85580.65,68285.13,800.86189587,38592.450777,2866025.9629,30920368.852,149059887.53,93689.052376,4098851.3063,7459246.6815,17754207.965,55155155.495,377043.97382,5925617.9825,8440435.6942,14707065.728,15606840.264,919084.87833,1805284.8207,3755577.473,8835282.8359,5746422.7745,737353.93591,552954.95633,1192149.4424,335837.93651,1893170.8656,0.0154031,0.03832234,-0.01769357
2023-01-31,0.154105,0.133932,0.137686,0.100225,0.071608,0.141421,0.159795,0.123235,0.081842,0.06688,0.106176,0.127755,0.105527,0.076853,0.069579,0.096916,0.096082,0.08114,0.112512,0.06773,0.087217,0.019238,0.064044,0.035402,0.06005,0.165112,0.216139,0.221671,0.21952,0.16919,0.164361,0.179242,0.134561,0.10023,0.07709,0.127489,0.137541,0.10895,0.076841,0.073547,0.117259,0.109059,0.092384,0.113386,0.074663,0.083649,0.04789,0.069636,0.041319,0.072601,159,272,278,310,651,97,134,149,100,131,99,103,99,65,68,112,90,73,63,35,133,75,57,44,31,215.76,239.98,254.02,212.8,165.44,1410.35,1292.55,1262.68,1402.67,1299.44,3439.41,3328.82,3527.0,3402.05,3483.7,9618.71,8879.33,8073.38,8770.38,8968.22,117945.2,79223.97,50626.73,81896.65,64550.15,924.27871834,43761.214894,3260637.6136,34019362.82,159733767.96,106938.65185,4753827.2508,8378486.9464,19207247.854,58843932.294,417076.99478,6682645.3079,9331129.5517,15837347.851,16692748.603,1008158.9084,1978740.1969,4060305.0292,9829358.1783,6135627.989,801663.73414,563592.70378,1268499.4612,347727.27113,2006855.7761,0.01375632,0.04938161,-0.03708065
2023-02-28,-0.040729,-0.055868,-0.037376,-0.022831,-0.010412,-0.040664,-0.029327,-0.004379,-0.026176,-0.015085,-0.003617,-0.01231,-0.016698,-0.016452,-0.012912,-0.024248,-0.022839,-0.029057,-0.032575,-0.043639,-0.013169,-0.021662,-0.038367,-0.041951,-0.028714,-0.053379,-0.074527,-0.049709,-0.046054,-0.03603,-0.049619,-0.037566,-0.022073,-0.032034,-0.018164,-0.008377,-0.018587,-0.016471,-0.009567,-0.015974,-0.019842,-0.020577,-0.027413,-0.037696,-0.047805,-0.013405,-0.02274,-0.038132,-0.044028,-0.027321,155,267,276,309,649,96,134,148,100,131,99,103,99,65,68,112,90,73,63,35,133,75,57,44,31,253.42,269.99,290.14,232.59,177.64,1614.07,1496.91,1417.28,1516.92,1385.15,3803.53,3759.1,3897.15,3662.46,3722.18,10550.46,9724.18,8699.68,9754.06,9557.31,128042.99,80574.34,53329.29,84673.86,68272.57,886.63377042,41316.36334,3138768.0222,33242666.747,158070619.97,102590.09851,4614411.759,8341797.552,18704478.934,57956271.575,415568.42729,6600381.9442,9175318.3504,15576791.804,16477211.833,983713.07119,1933547.7495,3942324.746,9509166.8356,5867875.3192,791106.62442,551384.15863,1219830.9424,333139.76438,1949230.9193,0.00630315,0.04054655,0.00142442
2023-03-31,-0.103166,-0.064749,-0.070432,-0.071173,-0.097082,-0.034631,-0.031381,-0.03345,-0.052258,-0.100858,-0.008652,-0.009416,-0.026673,-0.046463,-0.111976,0.012549,-0.004811,-0.025019,-0.040191,-0.114563,0.081255,0.032915,0.005123,-0.037312,-0.067835,-0.11707,-0.087651,-0.092185,-0.092528,-0.088594,-0.042333,-0.046995,-0.049892,-0.067258,-0.107018,-0.018392,-0.011548,-0.02448,-0.05122,-0.111445,0.012199,-0.00811,-0.02707,-0.050124,-0.110547,0.044705,0.007548,-0.018343,-0.015673,-0.096783,153,265,274,309,642,94,133,148,99,131,98,103,98,64,68,112,90,73,63,35,133,75,57,44,31,247.56,256.77,281.23,227.69,177.48,1547.79,1456.57,1408.74,1451.86,1370.44,3772.63,3705.95,3807.75,3572.12,3700.93,10284.85,9474.3,8431.13,9388.88,9074.75,126069.05,78533.7,51127.55,80411.36,66020.3,795.16331086,38641.17013,2917698.3128,30876686.427,142724808.04,99037.300812,4469606.9036,8062764.4239,17727020.274,52110917.937,411972.92926,6538232.7478,8930585.084,14853047.326,14632159.56,996057.68652,1924245.4513,3843691.7231,9126983.9113,5195633.919,855387.99319,569532.96821,1226080.1363,320709.65349,1817004.8399,-0.01215828,0.00445632,0.05700404
2023-04-28,0.01904,-0.022872,-0.013914,-0.02771,-0.041009,-0.027967,0.00103,-0.031975,-0.030496,-0.029129,-0.032514,-0.005176,-0.014356,-0.012823,-0.013705,-0.018975,-0.021755,-0.003939,-0.016039,0.004531,0.01129,0.01434,0.011881,0.024191,0.03505,-0.010197,-0.026188,-0.017176,-0.029306,-0.028053,-0.04365,-0.008103,-0.024944,-0.04494,-0.03736,-0.031244,-0.00375,-0.015766,-0.013968,-0.01718,-0.009811,-0.020214,-0.006751,-0.012262,-0.004278,-0.010179,0.004502,-0.012186,0.012809,0.016298,153,260,272,308,635,94,132,148,99,129,97,103,97,62,68,112,90,72,63,35,133,75,56,44,31,225.2,246.01,265.67,215.91,159.92,1507.54,1412.6,1357.08,1379.22,1213.32,3737.5,3673.03,3686.37,3378.36,3261.86,10405.81,9413.49,8248.39,8981.68,7998.57,135973.36,81021.48,52000.4,76824.68,61398.93,810.3032203,37757.369287,2877101.4585,30021093.446,136871806.39,96267.52462,4474210.5987,7804957.5314,17186417.063,50592979.008,398578.04144,6504390.8551,8802377.6046,14662586.7,14431625.814,977157.49191,1882383.4915,3828551.4215,8980596.2164,5219175.3363,865045.32363,577700.07097,1240647.1944,328467.94072,1880690.8596,-0.15217058,-0.13255066,0.01371129
2023-05-31,0.045463,0.027115,0.032692,-0.010322,-0.019524,0.012513,0.036055,0.019989,0.019698,-0.049447,0.010489,-0.022007,-0.036487,-0.036533,-0.045607,0.001579,-0.020713,-0.040007,-0.032272,-0.079297,0.054991,-0.011454,-0.050799,-0.072248,-0.046181,0.044972,0.030083,0.009133,0.000553,-0.00469,0.027983,0.027014,0.016363,-0.012663,-0.047587,0.024875,-0.024196,-0.031668,-0.037494,-0.045431,0.008893,-0.019513,-0.040005,-0.039979,-0.086828,0.017315,-0.023821,-0.054354,-0.072713,-0.063577,152,256,269,308,633,93,132,148,99,129,97,103,97,62,68,112,90,72,63,35,133,75,56,44,31,231.83,243.34,254.61,212.69,154.34,1478.99,1423.19,1312.05,1337.22,1167.93,3617.55,3653.72,3637.03,3334.03,3213.26,10204.84,9189.42,8121.2,8817.07,8026.92,137304.77,82116.15,52479.12,78510.36,63234.02,847.1420356,38781.160355,2971159.6594,29711215.719,134199521.24,97472.120156,4635528.2619,7960970.8275,17524955.107,48091307.975,402758.72651,6361248.7255,8481205.2529,14126918.42,13773442.655,978700.42359,1843393.6823,3675382.5647,8690774.4153,4805310.3896,912615.03103,571083.09436,1177623.5576,304736.78894,1793838.675,-0.07919091,-0.00106691,0.0396107
2023-06-30,0.072879,0.033048,0.055485,0.065807,0.071475,0.070349,0.069147,0.091884,0.087653,0.082102,0.068229,0.090107,0.084119,0.091362,0.095424,0.08151,0.09236,0.091468,0.099205,0.06763,0.072446,0.054517,0.061606,0.056433,0.053758,0.013681,0.000704,0.037347,0.055697,0.057641,0.07611,0.079545,0.096719,0.100423,0.085888,0.074528,0.087012,0.076506,0.092045,0.100701,0.090873,0.096463,0.089339,0.106961,0.06962,0.073914,0.074964,0.074362,0.061257,0.058206,152,256,268,306,627,93,132,146,98,129,95,103,97,62,68,112,90,72,63,35,133,75,55,44,31,244.18,254.46,265.08,212.28,151.39,1506.73,1483.47,1346.49,1332.37,1108.5,3577.9,3574.94,3513.52,3203.94,3085.92,10226.49,9047.17,7763.53,8498.7,7325.77,144692.75,80994.33,50544.37,72219.73,59912.88,908.88090001,40062.800143,3136014.4531,31666421.692,143791432.02,104329.18634,4956061.1346,8692456.6711,19061069.997,52039700.543,430238.55167,6934441.7644,9194635.7576,15417581.941,15087759.647,1058474.2951,2013649.5227,4011562.4572,9552942.6912,5130293.5313,978730.33956,602216.83142,1250172.2345,321934.00015,1890271.8545,-0.0452547,0.01985003,-0.06257895
2023-07-31,0.023517,0.029025,0.039628,0.073591,0.101724,0.041532,0.055701,0.060433,0.084918,0.105013,0.053331,0.032951,0.038899,0.085133,0.080733,0.012495,0.043147,0.049151,0.098034,0.085166,0.023837,0.061799,0.040753,0.052206,0.067308,-0.00978,0.004519,0.021838,0.075368,0.064612,0.041173,0.048917,0.060482,0.08436,0.107923,0.058152,0.037239,0.04101,0.085215,0.084513,0.014204,0.043151,0.052942,0.083564,0.089486,0.027186,0.041511,0.037195,0.062812,0.05122,176,164,250,326,822,96,110,138,141,107,93,107,98,80,52,111,105,62,62,25,163,57,69,26,16,192.24,266.5,236.05,240.8,149.86,1437.59,1457.78,1498.48,1427.21,1324.13,3811.66,3758.34,3688.27,3747.66,3745.98,10427.73,9595.17,9260.57,10071.75,9974.68,134181.61,77314.96,68852.59,88122.55,73586.83,930.25505214,41225.622917,3260288.4338,33996785.331,158418471.65,108662.1861,5232118.6958,9217767.9051,20679697.939,57504545.616,453183.60386,7162938.555,9552297.8939,16730126.945,16305839.747,1071699.9314,2100532.4587,4208734.7635,10489455.875,5567220.1102,1002060.3347,639433.22938,1301120.5036,338740.88656,2017502.2724,0.03189295,0.05309215,-0.03221861
2023-08-31,-0.116051,-0.075557,-0.104657,-0.058497,-0.077063,-0.071953,-0.071817,-0.038306,-0.049414,-0.042238,-0.053394,-0.043905,-0.051755,-0.064175,-0.051777,-0.024647,-0.023687,-0.027941,-0.03855,-0.021289,-0.008326,-0.007652,-0.027371,-0.02907,-0.074058,-0.080373,-0.097277,-0.118649,-0.060099,-0.078808,-0.071455,-0.068765,-0.042099,-0.05174,-0.027689,-0.055865,-0.046272,-0.054064,-0.059705,-0.04928,-0.019595,-0.018811,-0.029568,-0.027459,-0.017754,-0.023523,-0.029233,-0.033988,-0.040057,-0.067522,173,163,249,324,815,95,110,138,141,107,91,107,98,80,52,111,105,62,62,25,163,57,69,26,16,201.72,276.27,245.13,260.52,166.25,1494.05,1540.63,1586.68,1548.15,1462.74,3993.43,3879.87,3834.93,4065.03,4046.18,10548.8,9987.46,9684.19,11021.41,10805.93,137225.44,81934.46,71387.67,92738.05,78418.02,822.29802308,38110.738526,2919076.4272,32008075.379,146210268.97,100843.61583,4856363.6275,8864672.0877,19657831.345,55075668.618,428986.31852,6848449.7378,9057918.7164,15656471.048,15461572.282,1045285.7432,2050777.1464,4091138.5055,10085087.351,5448699.5612,993717.18032,634540.28631,1265507.5343,328893.68899,1868090.0892,-0.02223046,-0.01383397,-0.04319336
2023-09-29,-0.083018,-0.075961,-0.065249,-0.058637,-0.060553,-0.091371,-0.05807,-0.047043,-0.057284,-0.062495,-0.058726,-0.046627,-0.060299,-0.050059,-0.071566,-0.058736,-0.045894,-0.067057,-0.048221,-0.035013,-0.05542,-0.043645,-0.015286,-0.021396,-0.022364,-0.096683,-0.099787,-0.083254,-0.052493,-0.072217,-0.098154,-0.059922,-0.055208,-0.059821,-0.067367,-0.061773,-0.050183,-0.062381,-0.055041,-0.076272,-0.061964,-0.050758,-0.068618,-0.05264,-0.039346,-0.051409,-0.049795,-0.034432,-0.023957,-0.027061,173,162,246,321,807,95,108,137,141,107,91,106,97,79,52,111,105,61,61,25,163,57,69,26,16,181.63,256.07,223.6,247.08,155.32,1395.57,1422.85,1527.25,1468.46,1401.3,3799.91,3717.07,3625.22,3790.91,3827.87,10280.18,9728.22,9452.63,10565.38,10634.69,135665.62,81177.43,69169.49,89329.02,71753.14,754.0324858,35215.808717,2728609.6094,30131217.863,137356798.55,91629.433805,4574354.5916,8447651.3187,18531752.134,51633714.708,403793.66798,6529127.0718,8511735.2757,14872723.764,14355049.4,983889.83981,1956658.78,3816799.0307,9598774.3538,5257924.2435,938645.37419,606845.77551,1246162.9861,321856.67962,1826312.1224,-0.063825,-0.03251257,-0.04194287
2023-10-31,-0.097032,-0.088094,-0.079365,-0.062332,-0.077075,-0.101456,-0.077457,-0.069583,-0.036272,-0.07119,-0.073528,-0.062801,-0.053216,-0.048642,-0.066333,-0.06088,-0.058615,-0.071421,-0.05468,-0.062826,-0.009953,-0.049035,-0.025571,-0.026848,-0.040385,-0.08171,-0.106699,-0.08765,-0.08513,-0.082601,-0.110131,-0.088453,-0.078124,-0.040763,-0.079276,-0.07758,-0.067053,-0.054783,-0.047874,-0.069073,-0.063279,-0.061461,-0.076182,-0.057989,-0.065641,-0.033269,-0.058535,-0.022217,-0.022377,-0.05364,173,162,243,321,802,95,107,136,141,107,91,106,97,79,51,111,104,61,61,25,163,57,69,26,16,167.89,238.95,211.23,233.23,147.45,1272.06,1349.86,1452.25,1382.18,1323.29,3605.3,3543.93,3441.04,3591.86,3535.16,9655.6,9262.69,8802.55,10030.33,10226.95,127985.76,77411.74,68002.97,87328.8,70186.58,680.86720564,32113.507264,2512053.5078,28253078.791,126770023.3,82333.077969,4220038.808,7859838.397,17859568.42,47957910.558,374103.52716,6119091.3626,8058774.7713,14149284.734,13402835.908,923990.62637,1841969.2256,3544199.4271,9073913.3722,4927589.895,929303.03678,577089.09291,1214297.3524,313215.47149,1752556.5073,0.16301986,0.17552559,0.00283961
2023-11-30,0.049911,0.080315,0.107118,0.087524,0.070605,0.108745,0.09311,0.085089,0.086252,0.105485,0.111124,0.076201,0.083075,0.110932,0.153369,0.098773,0.090922,0.090999,0.085495,0.078499,0.098907,0.068201,0.071855,0.086643,0.152885,0.057956,0.042641,0.168492,0.102878,0.048818,0.107278,0.099531,0.100484,0.081907,0.117043,0.128905,0.085187,0.088486,0.117117,0.1522,0.099241,0.094022,0.092525,0.087654,0.090617,0.105435,0.0721,0.086732,0.082147,0.138018,173,158,241,317,797,95,106,135,141,107,91,106,97,79,51,111,103,61,61,25,163,56,69,26,16,151.99,218.48,196.43,218.56,137.03,1142.76,1241.5,1351.1,1331.14,1226.97,3353.96,3334.76,3239.02,3414.08,3291.67,9045.17,8692.14,8151.33,9467.65,9549.04,126566.16,73150.13,65926.77,84692.69,67253.57,714.84996874,34692.7036,2781139.6554,30725901.26,135720620.8,91286.388533,4612966.6214,8528624.1863,19399991.916,53016750.753,415675.40751,6585372.2435,8728257.4854,15718893.189,15458415.449,1015255.9525,2009444.7515,3866718.0308,9849687.5959,5314400.7741,1021217.6122,616447.14614,1301550.6886,340353.39958,2020496.109,0.01810941,-0.10659695,0.05419435
2023-12-29,0.150897,0.158288,0.146759,0.167644,0.15023,0.12217,0.145375,0.110128,0.132729,0.156911,0.10329,0.108496,0.100855,0.119859,0.170162,0.088469,0.077785,0.090679,0.089513,0.11719,0.037524,0.047787,0.050632,0.046596,0.116081,0.096735,0.171689,0.110274,0.165633,0.12891,0.142225,0.149959,0.126251,0.137567,0.157593,0.115622,0.11511,0.102471,0.122379,0.16965,0.096128,0.085739,0.095987,0.087069,0.121054,0.064065,0.064662,0.048399,0.068921,0.116621,171,158,239,317,790,95,105,133,140,105,90,105,97,78,51,111,103,61,61,25,163,56,69,26,16,157.66,236.13,220.24,238.68,148.77,1277.34,1355.97,1463.83,1447.19,1352.54,3691.7,3584.69,3493.02,3763.99,3817.69,9924.14,9457.36,8882.27,10206.39,10237.41,139203.06,77929.81,70641.48,91631.27,76808.22,822.71868448,40184.142267,3189296.9301,35876914.25,156109929.66,102438.84662,5283576.644,9467864.5107,21974933.443,61335662.13,458610.52035,7299858.7904,9608545.8941,17602944.007,18088850.338,1105074.6314,2165749.4115,4217348.1551,10731362.682,5937195.4009,1059537.7819,645905.30591,1367450.8031,356212.50659,2255037.3178,-0.09909515,-0.12649621,0.03730772
2024-01-31,0.006965,-0.030599,-0.03675,-0.040954,-0.037718,-0.039346,-0.040437,-0.035556,-0.04703,-0.057835,-0.04216,-0.031579,-0.039223,-0.033073,-0.053363,-0.016905,-0.000186,-0.014937,-0.033569,-0.024498,0.022667,-0.005569,0.035675,0.02666,-0.008885,-0.043898,-0.019676,-0.051795,-0.041164,-0.008635,-0.046725,-0.058193,-0.043049,-0.051444,-0.057808,-0.045189,-0.038336,-0.044743,-0.040672,-0.047893,-0.01973,-0.008521,-0.019535,-0.023127,-0.021439,0.005583,-0.022412,0.00437,-0.008176,-0.00174,171,157,235,315,780,95,105,133,139,103,90,105,97,78,51,111,103,61,61,25,162,56,69,26,16,183.98,275.78,260.52,282.04,180.05,1439.71,1570.94,1625.4,1645.63,1587.0,4086.83,3979.99,3826.36,4213.23,4472.14,10801.68,10186.59,9678.23,11101.46,11490.54,144725.63,81370.07,74126.91,95771.79,85746.4,828.44892011,38954.547698,3072090.2679,34407611.104,150221775.33,98408.287761,5069924.6553,9131225.1202,20941452.323,57788314.111,439275.50082,7069336.5497,9231669.8985,17020761.84,17123575.018,1086393.3447,2165346.5821,4154353.6257,10371121.568,5791745.9879,1083554.3248,642308.25926,1416234.6105,365709.13202,2235001.3112,-0.00190962,0.02461798,-0.04379254
2024-02-29,0.099101,0.06546,0.117394,0.025235,0.04319,0.094636,0.067676,0.069167,0.044037,0.009165,0.032514,0.056273,0.052776,0.017447,0.012682,0.070309,0.080568,0.036153,0.045456,0.025455,0.06019,0.01515,0.080821,0.049929,0.029209,0.07111,0.057732,0.101543,0.030672,0.051188,0.099011,0.067293,0.077931,0.043262,0.011379,0.029183,0.049352,0.043411,0.017786,0.018751,0.076137,0.066079,0.030822,0.025853,0.02096,0.053753,0.049303,0.050388,0.03118,0.01816,169,156,233,315,776,95,104,133,139,102,90,104,96,78,51,111,103,61,61,25,162,56,69,26,16,188.06,264.72,251.45,274.26,175.28,1383.31,1485.98,1566.79,1567.48,1482.82,3919.91,3850.64,3682.17,4077.04,4235.43,10610.26,10183.91,9524.02,10731.54,11178.38,148022.29,80762.52,76532.57,98053.73,84348.41,910.54903654,41504.51239,3432735.2328,35275887.17,156709853.81,107721.25448,5413036.8762,9762804.5681,21863651.059,58317944.01,453558.10445,7467149.3254,9718880.5091,17317723.072,17340736.196,1162776.5744,2339804.2256,4304545.9724,10842551.27,5939174.8821,1148773.4596,652039.22939,1530696.1079,383968.62327,2300283.4645,0.00408837,0.01820823,-0.00962653
2024-03-28,-0.03038,0.016148,0.007566,0.019273,0.045872,0.003943,0.02188,0.025327,0.029193,0.042768,0.006383,0.028862,0.046583,0.046203,0.066566,0.038473,0.046856,0.050535,0.082633,0.076678,0.016532,0.064118,0.036726,0.061456,0.089894,-0.017011,0.023376,0.009328,0.013196,0.031382,-0.006566,0.004844,0.031719,0.035787,0.048669,0.003444,0.024751,0.042655,0.042958,0.067522,0.039414,0.040151,0.047036,0.065442,0.062434,0.021634,0.053642,0.052909,0.070265,0.087434,166,155,232,313,769,95,104,131,139,102,89,104,96,78,51,111,103,61,61,25,162,56,69,26,16,218.25,286.98,282.98,282.49,186.54,1517.55,1597.54,1688.05,1644.63,1499.38,3989.71,4076.73,3866.59,4166.68,4279.95,11348.16,10972.98,9812.08,11167.22,11411.91,156854.02,81891.82,82086.04,102341.2,85876.16,882.88655681,42174.727256,3458707.3076,35955759.344,163898448.22,108145.99939,5531474.1231,10010067.119,22501916.624,60812085.839,456453.16583,7682666.1892,10171615.12,18117853.831,18495039.642,1207512.0775,2449438.0924,4522076.2031,11738503.809,6394578.9337,1167764.9825,693846.6807,1586912.4532,407565.79898,2507065.1463,-0.00129867,-0.00255847,-0.0041858
2024-04-30,-0.125006,-0.071253,-0.07503,-0.074524,-0.074984,-0.069151,-0.083372,-0.063296,-0.055441,-0.068366,-0.062859,-0.062841,-0.05986,-0.063124,-0.076943,-0.057327,-0.06426,-0.060649,-0.069178,-0.05734,-0.040192,0.013162,-0.044765,-0.049964,-0.054746,-0.069768,-0.086302,-0.107783,-0.075183,-0.072316,-0.088552,-0.08223,-0.077797,-0.059759,-0.07518,-0.066564,-0.074475,-0.062844,-0.06239,-0.072639,-0.059407,-0.066904,-0.066117,-0.067586,-0.069049,-0.048148,-0.025677,-0.03192,-0.045928,-0.053579,164,155,232,313,761,94,102,130,139,102,88,104,96,78,51,110,103,61,61,25,161,56,69,26,16,216.67,295.58,293.38,289.2,200.47,1529.42,1658.19,1730.47,1691.36,1570.35,4049.25,4192.16,4039.52,4358.69,4577.85,11783.62,11494.95,10305.94,12095.51,12277.04,159889.64,87027.28,84832.25,108464.86,93651.97,772.52043989,39169.651415,3199200.4983,33276192.335,151608686.98,100667.59538,5070304.0625,9376469.911,21254387.865,56654606.779,427760.97628,7199879.7632,9562742.2388,16974182.426,17071975.807,1138289.0327,2292037.2006,4247816.8034,10926457.592,6027913.7776,1120830.1723,702979.09071,1515874.3172,387202.1814,2369813.3578,-0.09267295,-0.10275165,0.00558297
2024-05-31,0.073278,0.032529,0.046762,0.038452,0.046775,0.019278,0.033352,0.054589,0.048595,0.05072,0.046482,0.051671,0.04109,0.052962,0.040525,0.025532,0.021786,0.025392,0.053414,0.036068,0.059597,0.042033,0.030209,0.040481,0.04263,0.008716,0.074465,0.047075,0.025061,0.084549,0.04379,0.024667,0.054899,0.050116,0.052528,0.07274,0.050838,0.040326,0.055263,0.041068,0.019381,0.025327,0.037484,0.047513,0.041717,0.010257,0.031142,0.026253,0.039659,0.035435,163,153,230,308,753,94,102,130,139,101,88,104,96,78,50,110,103,61,61,25,161,56,69,26,16,189.43,275.75,277.19,268.85,185.41,1426.96,1522.57,1613.85,1597.1,1458.85,3799.05,3932.0,3797.31,4086.91,4247.39,11142.28,10733.36,9663.88,11253.92,11539.63,153268.16,87958.03,80177.88,102636.37,88174.34,829.12919269,40443.801006,3348801.512,34555728.482,158700183.32,102608.26529,5239408.8436,9888322.0269,22287244.843,59528128.435,447644.16198,7571904.7504,9955675.3174,17873169.075,17763817.626,1167351.8283,2341971.523,4355677.3677,11510083.398,6245328.5717,1187628.2881,732527.41083,1561667.3645,402876.5129,2470838.5012,-0.06764816,0.00067461,0.06895601
2024-06-28,-0.041827,-0.0234,-0.055962,-0.020009,-0.025353,-0.016837,-0.018142,-0.02062,-0.015486,-0.028258,0.028058,-0.008491,-0.019373,-0.025778,-0.023403,-0.006069,-0.017629,-0.023902,-0.016508,-0.028367,0.061092,0.011135,0.003232,-0.016716,0.006083,-0.066444,-0.074904,-0.063061,-0.027125,-0.046748,-0.013809,-0.029949,-0.024919,-0.023173,-0.038027,0.026771,-0.009422,-0.021374,-0.029403,-0.018427,-0.010353,-0.016463,-0.02957,-0.015893,-0.036516,0.019324,-0.019529,-0.015602,-0.031396,0.005437,161,153,226,308,743,93,101,129,139,100,88,104,96,77,50,109,103,61,61,25,161,56,68,26,16,205.88,290.31,279.75,279.58,195.91,1459.05,1580.83,1700.04,1679.51,1533.44,3995.99,4134.46,3946.33,4285.08,4425.38,11408.97,10928.17,9884.71,11807.14,11890.13,162146.66,91510.56,83564.61,106498.49,91232.22,794.44920595,39497.416062,3161395.8818,33864302.911,154676657.57,100880.64993,5144355.4883,9684424.8267,21942104.569,57845982.581,460204.16187,7507611.7072,9762804.0194,17412434.523,17348091.002,1160267.17,2300684.907,4251567.9673,11320074.941,6068167.3361,1260182.8754,740684.10355,1566714.6734,396142.02911,2485868.6118,-0.06665189,-0.01665431,0.02877454
