,contract_name,last_trade_date,strike,last_price,bid,ask,change,change,volume,open_interest,implied_volatility,expiry_sheet,expiry_date,option_type,dte,date,dte_bucket
477,GOOGL250725P00195000,2025-06-17 09:55:00,195,20.85,0.00,0.00,0.00,0.00%,4.0,0.0,0.0,"Jul 25, 2025",2025-07-25,put,37,2025-06-17,medium
478,GOOGL250725P00200000,2025-06-17 11:12:00,200,23.57,0.00,0.00,0.00,0.00%,2.0,0.0,0.0,"Jul 25, 2025",2025-07-25,put,37,2025-06-17,medium
521,GOOGL250815C00085000,2025-05-28 09:30:00,85,88.97,0.00,0.00,0.00,0.00%,2.0,0.0,0.0,"Aug 15, 2025",2025-08-15,call,78,2025-05-28,long
523,GOOGL250815C00095000,2025-04-30 09:51:00,95,62.95,76.30,79.05,0.00,0.00%,1.0,723.0,0.0,"Aug 15, 2025",2025-08-15,call,106,2025-04-30,long
524,GOOGL250815C00100000,2025-06-16 13:59:00,100,76.75,0.00,0.00,0.00,0.00%,5.0,0.0,0.0,"Aug 15, 2025",2025-08-15,call,59,2025-06-16,long
527,GOOGL250815C00115000,2025-06-17 09:56:00,115,61.20,0.00,0.00,0.00,0.00%,1.0,0.0,0.0,"Aug 15, 2025",2025-08-15,call,58,2025-06-17,long
530,GOOGL250815C00130000,2025-06-17 11:22:00,130,48.19,0.00,0.00,0.00,0.00%,1.0,0.0,0.0,"Aug 15, 2025",2025-08-15,call,58,2025-06-17,long
531,GOOGL250815C00135000,2025-06-13 15:09:00,135,42.09,0.00,0.00,0.00,0.00%,2.0,0.0,0.0,"Aug 15, 2025",2025-08-15,call,62,2025-06-13,long
532,GOOGL250815C00140000,2025-06-17 15:58:00,140,38.10,0.00,0.00,0.00,0.00%,3.0,0.0,0.0,"Aug 15, 2025",2025-08-15,call,58,2025-06-17,long
533,GOOGL250815C00145000,2025-06-17 14:13:00,145,33.90,0.00,0.00,0.00,0.00%,57.0,0.0,0.0,"Aug 15, 2025",2025-08-15,call,58,2025-06-17,long
534,GOOGL250815C00150000,2025-06-17 10:11:00,150,28.70,0.00,0.00,0.00,0.00%,62.0,0.0,0.0,"Aug 15, 2025",2025-08-15,call,58,2025-06-17,long
535,GOOGL250815C00155000,2025-06-17 15:16:00,155,25.36,0.00,0.00,0.00,0.00%,12.0,0.0,0.0,"Aug 15, 2025",2025-08-15,call,58,2025-06-17,long
