date,ff5_mkt_rf,ff5_smb,ff5_hml,ff5_rmw,ff5_cma,ff5_rf,ff5_mom
2017-10-12,-0.0018,-0.001,-0.0052,0.0016,0.0013,4e-05,0.0062
2017-10-13,0.0004,-0.0027,0.0012,0.0015,0.0002,4e-05,-0.0003
2017-10-16,0.0017,-0.0026,0.0036,0.0003,-0.0009,4e-05,0.0026
2017-10-17,0.0001,-0.0035,-0.0032,0.0041,-0.0019,4e-05,-0.0021
2017-10-18,0.0014,0.0035,0.0023,0.0029,-0.0013,4e-05,0.0017
2017-10-19,0.0002,-0.0035,0.0016,0.0014,0.0009,4e-05,-0.0021
2017-10-20,0.0057,0.0,0.0027,0.0007,0.0004,4e-05,0.0013
2017-10-23,-0.0045,-0.0038,0.0017,0.0027,-0.0027,4e-05,0.0042
2017-10-24,0.002,-0.001,0.0049,-0.0001,-0.0014,4e-05,0.0066
2017-10-25,-0.005,0.0004,0.0015,0.0027,-0.0044,4e-05,-0.0009
2017-10-26,0.002,0.0005,0.0029,0.001,-0.0019,4e-05,0.0032
2017-10-27,0.0082,-0.0008,-0.0098,0.0009,-0.0129,4e-05,0.0097
2017-10-30,-0.0046,-0.0078,-0.0005,-0.0059,-0.004,4e-05,-0.0017
2017-10-31,0.0023,0.0077,-0.0025,-0.0013,0.0021,4e-05,0.0038
2017-11-01,0.0005,-0.008,0.0008,0.0,-0.0005,4e-05,-0.0046
2017-11-02,0.0006,0.0001,0.0051,-0.0024,0.0034,4e-05,0.0076
2017-11-03,0.0031,-0.0054,-0.0072,-0.0017,-0.0012,4e-05,0.005
2017-11-06,0.0006,0.0016,0.0019,-0.0065,0.0007,4e-05,-0.0039
2017-11-07,-0.002,-0.0142,-0.004,0.0047,-0.0008,4e-05,-0.0025
2017-11-08,0.0012,-0.0005,-0.006,0.0055,-0.0003,4e-05,-0.0001
2017-11-09,-0.0041,-0.0002,0.0022,0.0001,0.0006,4e-05,-0.0082
2017-11-10,0.0001,0.0006,-0.0043,0.0023,0.0013,4e-05,-0.0011
2017-11-13,0.0009,-0.0029,0.0009,0.0007,-0.0076,4e-05,0.0082
2017-11-14,-0.0022,-0.0006,0.0,0.0097,-0.0043,4e-05,0.0092
2017-11-15,-0.0052,0.0005,0.0023,-0.0006,0.0013,4e-05,-0.0012
2017-11-16,0.0101,0.0081,-0.0053,0.0057,0.0033,4e-05,0.0031
2017-11-17,-0.0014,0.0072,0.0027,-0.0016,0.0035,4e-05,-0.0119
2017-11-20,0.0021,0.0062,0.0003,0.0024,-0.0001,4e-05,0.0045
2017-11-21,0.0068,0.0036,-0.0033,0.0003,-0.0063,4e-05,0.0093
2017-11-22,-0.0005,0.0008,-0.0008,-0.0026,0.0019,4e-05,-0.0088
2017-11-24,0.0021,0.0,-0.0043,0.0002,-0.0009,4e-05,0.0049
2017-11-27,-0.0006,-0.0031,0.0001,0.0061,-0.0012,4e-05,0.0014
2017-11-28,0.0106,0.0057,0.0086,0.0032,-0.0001,4e-05,-0.0047
2017-11-29,0.0002,0.0034,0.0148,0.0084,0.0059,4e-05,-0.0229
2017-11-30,0.0083,-0.006,-0.0052,-0.0029,0.0006,4e-05,0.0049
2017-12-01,-0.0022,-0.0032,0.0038,-0.0039,0.0033,4e-05,-0.0046
2017-12-04,-0.0011,-0.0014,0.0122,0.0101,0.0056,4e-05,-0.0198
2017-12-05,-0.0042,-0.0047,-0.0022,0.0021,-0.0012,4e-05,0.0095
2017-12-06,-0.0009,-0.0051,-0.0053,0.004,-0.0048,4e-05,0.009
2017-12-07,0.0042,0.0029,-0.002,-0.0025,0.001,4e-05,0.0066
2017-12-08,0.0051,-0.0044,-0.0014,-0.0009,0.0008,4e-05,-0.0047
2017-12-11,0.0027,-0.0044,-0.0018,-0.0004,0.0007,4e-05,-0.0028
2017-12-12,0.0007,-0.0045,0.005,0.0005,0.0011,4e-05,-0.006
2017-12-13,0.0003,0.0062,-0.0089,0.0026,-0.0007,4e-05,0.0057
2017-12-14,-0.0047,-0.0076,-0.0022,-0.0019,-0.0013,4e-05,0.0047
2017-12-15,0.0092,0.0068,0.0004,0.0031,-0.0048,4e-05,0.0025
2017-12-18,0.0066,0.0082,0.0027,0.002,0.0016,4e-05,-0.0009
2017-12-19,-0.003,-0.0034,-0.0024,0.0025,0.0041,4e-05,-0.0006
2017-12-20,0.0001,0.0037,0.0006,-0.0018,0.0028,4e-05,-0.0028
2017-12-21,0.0024,0.0031,0.0063,-0.007,0.0031,4e-05,-0.0073
2017-12-22,-0.0007,-0.0019,-0.0021,-0.001,0.0022,4e-05,0.0011
2017-12-26,-0.0007,0.0031,-0.0007,-0.0013,0.0061,4e-05,-0.0038
2017-12-27,0.0005,-0.0016,-0.002,0.0007,-0.0012,4e-05,0.0059
2017-12-28,0.0022,0.001,0.0005,-0.0013,-0.0019,4e-05,-0.0008
2017-12-29,-0.0057,-0.0031,0.0001,0.0016,0.0013,4e-05,-0.0018
2018-01-02,0.0085,0.0032,-0.0021,-0.0051,0.0022,5e-05,-0.0064
2018-01-03,0.0059,-0.0047,-0.0019,-0.0071,-0.0007,5e-05,0.0021
2018-01-04,0.0042,-0.0022,0.0024,-0.0002,0.003,5e-05,-0.0022
2018-01-05,0.0066,-0.0037,-0.0025,0.0039,-0.0038,5e-05,0.006
2018-01-08,0.0019,-0.002,0.0005,-0.0006,0.0004,5e-05,0.0015
2018-01-09,0.0015,-0.0037,-0.0004,-0.0013,-0.0006,5e-05,0.0053
2018-01-10,-0.0007,0.0013,0.0057,-0.0037,-0.0002,5e-05,-0.0023
2018-01-11,0.0086,0.0113,0.003,-0.0022,0.0048,5e-05,-0.0032
2018-01-12,0.0066,-0.0032,0.0016,-0.001,0.0013,5e-05,0.0002
2018-01-16,-0.0049,-0.01,0.0001,0.0049,-0.0035,5e-05,-0.0016
2018-01-17,0.0095,-0.0005,-0.001,-0.0008,-0.0004,5e-05,0.01
2018-01-18,-0.0018,-0.0044,-0.0025,0.0031,-0.003,5e-05,0.0042
2018-01-19,0.0057,0.0093,-0.0005,0.0009,0.0012,5e-05,0.0055
2018-01-22,0.0077,-0.0036,-0.0016,-0.0058,0.0019,5e-05,-0.0029
2018-01-23,0.0022,0.0007,-0.0036,-0.004,-0.0028,5e-05,0.0006
2018-01-24,-0.0013,-0.0075,0.0044,0.0002,0.0013,5e-05,-0.002
2018-01-25,0.0007,0.001,-0.0054,0.0019,-0.0018,5e-05,0.0061
2018-01-26,0.0111,-0.0061,-0.0051,0.0029,-0.0018,5e-05,0.0061
2018-01-29,-0.0062,-0.0003,-0.0028,0.0015,-0.0031,5e-05,-0.0012
2018-01-30,-0.0106,0.0013,-0.0021,0.0041,-0.0036,5e-05,0.0031
2018-01-31,-0.0007,-0.0067,0.0011,0.001,-0.0006,5e-05,0.0027
2018-02-01,0.0003,0.0012,0.0053,-0.0055,-0.0001,6e-05,-0.0018
2018-02-02,-0.0213,0.0001,-0.0029,0.0072,-0.0042,6e-05,0.0014
2018-02-05,-0.0404,0.0066,-0.0059,0.0019,-0.0014,6e-05,-0.0022
2018-02-06,0.0167,-0.0048,-0.0019,0.0003,-0.0015,6e-05,0.0078
2018-02-07,-0.0038,0.006,0.0021,0.0032,0.003,6e-05,0.0015
2018-02-08,-0.0368,0.008,0.0052,0.0041,0.0005,6e-05,-0.0112
2018-02-09,0.0137,-0.0054,0.0015,0.0017,-0.0044,6e-05,0.0059
2018-02-12,0.0136,-0.0046,-0.003,-0.0024,-0.0018,6e-05,0.0054
2018-02-13,0.0031,0.0011,-0.0024,0.0019,-0.0004,6e-05,0.0061
2018-02-14,0.0152,0.0029,0.0048,-0.0069,-0.0009,6e-05,0.0022
2018-02-15,0.0122,-0.0017,-0.0063,0.0021,-0.0033,6e-05,0.0027
2018-02-16,0.0003,0.0036,0.0015,0.0004,0.0008,6e-05,-0.0016
2018-02-20,-0.0062,-0.003,-0.0024,-0.0027,-0.0053,6e-05,0.0029
2018-02-21,-0.0044,0.0082,0.0023,0.001,-0.0028,6e-05,0.0078
2018-02-22,0.0001,-0.0005,-0.0041,0.001,0.0048,6e-05,0.0019
2018-02-23,0.0154,-0.0037,-0.0014,-0.0017,-0.0014,6e-05,0.0004
2018-02-26,0.0112,-0.0047,-0.0006,-0.0018,-0.0025,6e-05,0.0011
2018-02-27,-0.0125,-0.0019,0.0003,-0.001,-0.001,6e-05,0.0027
2018-02-28,-0.0111,-0.0043,-0.0031,0.0021,-0.0027,6e-05,0.0054
2018-03-01,-0.0119,0.0095,-0.0003,-0.0025,0.0004,6e-05,-0.0084
2018-03-02,0.007,0.0111,-0.0048,-0.0045,-0.0039,6e-05,-0.0017
2018-03-05,0.0107,-0.0041,0.0022,-0.0056,0.0007,6e-05,-0.004
2018-03-06,0.0036,0.0069,0.0013,0.0021,-0.0006,6e-05,0.0037
2018-03-07,0.0005,0.0076,-0.0044,-0.0007,-0.0041,6e-05,0.0079
2018-03-08,0.0038,-0.0058,-0.0035,0.0003,-0.0017,6e-05,-0.0011
2018-03-09,0.0171,-0.0018,0.0027,-0.0024,-0.0003,6e-05,0.0063
2018-03-12,-0.0009,0.0044,-0.0008,-0.0031,-0.0024,6e-05,-0.0052
2018-03-13,-0.0067,0.0009,0.0003,0.0046,0.0005,6e-05,-0.0005
2018-03-14,-0.0053,0.0014,-0.0057,-0.0013,-0.0043,6e-05,0.0034
2018-03-15,-0.0017,-0.0039,0.0031,0.0012,-0.0013,6e-05,0.0027
2018-03-16,0.0025,0.0047,0.0017,0.0007,0.0032,6e-05,-0.004
2018-03-19,-0.0137,0.0042,0.0041,0.0031,0.001,6e-05,0.0044
2018-03-20,0.0014,-0.0013,-0.0036,-0.0004,-0.0012,6e-05,0.0139
2018-03-21,-0.0007,0.0069,0.0044,-0.0112,0.0082,6e-05,-0.0032
2018-03-22,-0.0254,0.004,-0.0049,0.0022,0.0004,6e-05,-0.0095
2018-03-23,-0.021,0.001,-0.0023,0.0009,0.0076,6e-05,-0.0033
2018-03-26,0.0267,-0.0063,0.0003,-0.0002,-0.006,6e-05,0.0128
2018-03-27,-0.0187,-0.0022,0.0037,0.0081,0.0055,6e-05,-0.0183
2018-03-28,-0.0035,0.0019,0.0064,0.0077,0.0005,6e-05,-0.012
2018-03-29,0.0141,-0.0031,-0.0022,-0.0036,-0.0015,6e-05,0.0055
2018-04-02,-0.023,-0.0007,0.0038,0.0014,-0.001,7e-05,-0.0017
2018-04-03,0.0125,-0.0002,0.0018,0.0025,0.0016,7e-05,-0.0015
2018-04-04,0.0117,0.0034,-0.0032,0.0007,-0.0014,7e-05,0.0008
2018-04-05,0.0075,0.0006,0.0046,0.0011,0.0026,7e-05,-0.0038
2018-04-06,-0.0219,0.0037,-0.0006,0.0013,0.0001,7e-05,-0.0057
2018-04-09,0.003,-0.0023,-0.0051,-0.0075,-0.003,7e-05,0.0057
2018-04-10,0.0177,0.0033,-0.0012,-0.0092,0.004,7e-05,0.0038
2018-04-11,-0.005,0.0079,-0.003,-0.0065,0.0028,7e-05,-0.0053
2018-04-12,0.0085,-0.0016,0.0019,-0.0022,0.0002,7e-05,0.0126
2018-04-13,-0.0037,-0.0011,-0.0025,-0.0008,0.0018,7e-05,-0.0083
2018-04-16,0.0082,0.0014,-0.0002,0.0082,0.0004,7e-05,0.0
2018-04-17,0.0109,0.0,-0.0118,-0.0031,-0.0047,7e-05,0.0107
2018-04-18,0.0013,0.0021,0.0002,-0.0028,0.0042,7e-05,0.0006
2018-04-19,-0.0049,-0.003,0.0108,-0.0048,0.001,7e-05,0.0062
2018-04-20,-0.0081,0.0012,0.0058,-0.0055,0.003,7e-05,0.0004
2018-04-23,-0.0005,-0.0006,0.0019,0.003,0.0007,7e-05,-0.0029
2018-04-24,-0.013,0.0064,0.0102,0.0004,0.002,7e-05,-0.0104
2018-04-25,0.0011,-0.0028,0.0006,0.0041,0.0021,7e-05,-0.006
2018-04-26,0.0096,-0.0056,-0.0085,-0.0058,-0.0051,7e-05,0.0096
2018-04-27,0.0001,-0.0026,0.0004,0.0053,0.0011,7e-05,0.003
2018-04-30,-0.0081,-0.0007,-0.0009,-0.004,-0.0003,7e-05,0.0023
2018-05-01,0.0025,0.0025,-0.0053,-0.0002,-0.0102,6e-05,0.0043
2018-05-02,-0.0062,0.0125,-0.0035,0.0004,-0.0004,6e-05,0.0039
2018-05-03,-0.0025,-0.0061,-0.0015,0.0004,-0.0012,6e-05,0.0089
2018-05-04,0.013,-0.0003,-0.002,-0.004,0.0007,6e-05,-0.0039
2018-05-07,0.0041,0.0038,-0.0033,-0.0055,-0.0032,6e-05,0.0034
2018-05-08,0.0007,0.005,0.0023,-0.0029,0.0008,6e-05,0.0047
2018-05-09,0.009,-0.0026,0.0025,-0.0092,-0.0003,6e-05,0.002
2018-05-10,0.0085,-0.0038,-0.0004,0.0024,-0.0031,6e-05,-0.0016
2018-05-11,0.0019,0.0013,-0.0038,0.0026,0.0012,6e-05,0.0015
2018-05-14,0.0005,-0.003,0.0011,-0.0021,0.0052,6e-05,-0.0035
2018-05-15,-0.0055,0.0071,0.004,-0.0007,0.0042,6e-05,-0.001
2018-05-16,0.005,0.0069,-0.0025,0.0036,0.0011,6e-05,-0.0003
2018-05-17,0.0001,0.0087,0.0029,-0.0037,0.003,6e-05,0.0019
2018-05-18,-0.0023,0.0046,-0.0062,0.0014,-0.0022,6e-05,0.0064
2018-05-21,0.0072,-0.0018,0.0044,0.0015,0.0011,6e-05,0.0023
2018-05-22,-0.0042,-0.0065,0.0061,-0.003,-0.0037,6e-05,-0.0024
2018-05-23,0.0029,-0.0006,-0.0069,0.0,-0.0033,6e-05,0.004
2018-05-24,-0.0016,0.0034,-0.0035,0.005,0.0009,6e-05,0.0013
2018-05-25,-0.0022,0.0024,-0.0039,0.0059,-0.0053,6e-05,-0.0059
2018-05-29,-0.0103,0.0111,-0.0103,0.0017,-0.0002,6e-05,-0.001
2018-05-30,0.0131,0.0003,0.0037,-0.0074,0.0019,6e-05,0.0027
2018-05-31,-0.007,0.0005,-0.0043,-0.005,-0.0017,6e-05,0.0042
2018-06-01,0.0106,-0.0021,-0.001,-0.0007,-0.002,6e-05,0.006
2018-06-04,0.0048,0.0017,-0.0045,0.0108,-0.0032,6e-05,0.0013
2018-06-05,0.0016,0.0078,-0.0044,0.002,0.0008,6e-05,0.0035
2018-06-06,0.0086,-0.0027,0.0021,0.0001,0.0016,6e-05,0.0001
2018-06-07,-0.0014,-0.0025,0.0093,0.0017,0.0062,6e-05,-0.009
2018-06-08,0.0031,0.0005,-0.004,0.0024,-0.002,6e-05,-0.001
2018-06-11,0.0012,0.0015,-0.0016,0.0022,0.0023,6e-05,-0.0063
2018-06-12,0.0023,0.0019,-0.0063,0.001,-0.0017,6e-05,0.0012
2018-06-13,-0.0033,0.0002,-0.002,-0.0058,-0.0018,6e-05,0.0023
2018-06-14,0.0028,0.002,-0.0101,-0.0002,-0.0061,6e-05,-0.0019
2018-06-15,-0.0007,0.0011,-0.0025,0.0069,-0.0016,6e-05,-0.0089
2018-06-18,-0.0009,0.0074,0.0008,-0.0044,0.0004,6e-05,0.0078
2018-06-19,-0.0038,0.0052,-0.0014,-0.0024,-0.0037,6e-05,-0.0067
2018-06-20,0.0023,0.0066,-0.0051,-0.0017,0.0009,6e-05,0.0031
2018-06-21,-0.0073,-0.0056,0.0033,0.005,0.0009,6e-05,-0.0033
2018-06-22,0.0011,-0.0008,0.0046,-0.0052,0.0091,6e-05,-0.0064
2018-06-25,-0.0148,-0.0046,0.0057,0.0065,0.0017,6e-05,-0.0115
2018-06-26,0.0027,0.0051,-0.0024,-0.0051,0.0006,6e-05,0.0043
2018-06-27,-0.0102,-0.0101,0.0036,-0.0007,0.0052,6e-05,-0.0034
2018-06-28,0.0058,-0.002,-0.0051,-0.002,-0.0058,6e-05,0.0048
2018-06-29,0.0006,-0.0024,-0.0024,-0.0025,0.0001,6e-05,-0.0001
2018-07-02,0.0036,0.0045,-0.0026,-0.0008,-0.0054,8e-05,0.0057
2018-07-03,-0.0044,0.0076,-0.0002,-0.0028,0.0045,8e-05,-0.0064
2018-07-05,0.0087,0.0039,-0.0043,0.0034,-0.0017,8e-05,-0.0031
2018-07-06,0.0088,-0.0002,-0.003,-0.0026,-0.0015,8e-05,0.001
2018-07-09,0.0094,-0.0029,0.0086,0.0001,-0.0021,8e-05,0.0048
2018-07-10,0.0021,-0.0083,-0.0016,0.0011,0.0029,8e-05,-0.002
2018-07-11,-0.007,-0.0006,-0.0047,-0.0012,-0.0033,8e-05,0.0001
2018-07-12,0.0085,-0.0045,-0.0116,-0.0003,-0.0046,8e-05,0.0057
2018-07-13,0.0008,-0.0018,-0.0029,0.0033,0.0019,8e-05,0.0021
2018-07-16,-0.0016,-0.0061,0.0096,-0.0021,-0.0014,8e-05,0.0037
2018-07-17,0.0048,0.0017,-0.0074,0.0013,-0.0023,8e-05,0.0042
2018-07-18,0.0026,-0.0015,0.0068,-0.0017,-0.0015,8e-05,0.0038
2018-07-19,-0.0034,0.0092,-0.0036,0.0022,0.0004,8e-05,-0.0009
2018-07-20,-0.001,-0.0017,0.0012,0.0009,-0.0022,8e-05,0.0026
2018-07-23,0.0016,-0.0019,0.0054,-0.0021,-0.0019,8e-05,0.0039
2018-07-24,0.0022,-0.0133,0.004,0.0048,0.0008,8e-05,-0.0038
2018-07-25,0.0084,-0.006,-0.0106,0.0008,-0.0033,8e-05,0.0109
2018-07-26,-0.0021,0.0077,0.0058,-0.0005,0.0059,8e-05,-0.0098
2018-07-27,-0.0082,-0.0121,0.0107,0.0051,0.005,8e-05,-0.0132
2018-07-30,-0.0071,0.0002,0.0159,0.0031,0.0103,8e-05,-0.0142
2018-07-31,0.0051,0.0072,-0.0111,0.0028,0.0024,8e-05,0.0007
2018-08-01,-0.0013,-0.0001,-0.0022,-0.0016,-0.008,7e-05,0.0111
2018-08-02,0.0067,0.0021,-0.0066,-0.0003,-0.0054,7e-05,0.0083
2018-08-03,0.0031,-0.0093,0.0051,0.0063,0.0037,7e-05,-0.008
2018-08-06,0.0046,0.0024,-0.0033,-0.0031,-0.0021,7e-05,0.0035
2018-08-07,0.0029,-0.0002,-0.0015,-0.0031,-0.0016,7e-05,0.0029
2018-08-08,-0.0004,-0.0012,0.0027,-0.0003,-0.0007,7e-05,0.0033
2018-08-09,-0.0005,0.0035,-0.0036,0.0003,-0.0022,7e-05,0.0008
2018-08-10,-0.006,0.0032,-0.0021,-0.0026,0.0024,7e-05,0.0072
2018-08-13,-0.0046,-0.0021,-0.0029,0.0031,0.0003,7e-05,-0.0001
2018-08-14,0.0069,0.0032,0.0022,0.0035,0.002,7e-05,0.0039
2018-08-15,-0.0091,-0.0051,-0.0014,0.0063,-0.0011,7e-05,-0.0109
2018-08-16,0.0086,-0.0003,0.0026,-0.0009,0.004,7e-05,-0.0038
2018-08-17,0.003,0.0013,0.0001,0.0022,0.0017,7e-05,-0.0034
2018-08-20,0.0025,0.0015,0.0014,0.001,0.0015,7e-05,0.0015
2018-08-21,0.0033,0.0091,0.0014,-0.0024,-0.0026,7e-05,0.0017
2018-08-22,0.0005,0.0029,-0.0035,-0.005,-0.0028,7e-05,0.0098
2018-08-23,-0.0019,-0.001,-0.0033,-0.0001,-0.0018,7e-05,0.0064
2018-08-24,0.0063,-0.0008,-0.0058,-0.0031,-0.002,7e-05,0.0029
2018-08-27,0.0074,-0.0061,-0.0015,-0.002,-0.0038,7e-05,0.0001
2018-08-28,-0.0001,-0.0012,-0.0023,0.0011,-0.0004,7e-05,0.002
2018-08-29,0.0056,-0.0014,-0.0057,-0.0015,-0.0028,7e-05,0.0044
2018-08-30,-0.0041,0.0023,-0.0042,-0.0022,-0.0012,7e-05,0.0028
2018-08-31,0.0008,0.0046,-0.0038,0.0017,-0.0015,7e-05,0.0028
2018-09-04,-0.0011,-0.0033,0.0001,-0.0005,-0.0014,8e-05,0.0071
2018-09-05,-0.0041,-0.0004,0.0067,0.0047,0.006,8e-05,-0.0147
2018-09-06,-0.0044,-0.0036,-0.0025,0.0043,0.0034,8e-05,0.0004
2018-09-07,-0.0018,0.0008,-0.0022,0.0003,0.0003,8e-05,-0.0024
2018-09-10,0.0023,0.0008,-0.0036,0.0007,-0.0021,8e-05,-0.0004
2018-09-11,0.0037,-0.0035,-0.0024,-0.0013,-0.0042,8e-05,0.0083
2018-09-12,0.0003,-0.0012,-0.0023,0.0005,0.0055,8e-05,-0.0083
2018-09-13,0.0045,-0.0049,-0.0039,0.0005,-0.0005,8e-05,0.0019
2018-09-14,0.0012,0.0032,0.0026,-0.0013,-0.0004,8e-05,-0.0016
2018-09-17,-0.0072,-0.0035,0.0086,0.0031,0.0075,8e-05,-0.0133
2018-09-18,0.0057,0.0003,-0.0048,-0.0021,-0.0023,8e-05,0.0034
2018-09-19,0.0005,-0.0052,0.0129,-0.0045,-0.0003,8e-05,-0.0112
2018-09-20,0.0077,0.0029,-0.0024,0.0005,-0.0008,8e-05,-0.002
2018-09-21,-0.0013,-0.0043,0.0031,0.0021,0.0066,8e-05,-0.0034
2018-09-24,-0.0031,-0.0004,-0.0089,-0.0046,-0.0028,8e-05,0.0134
2018-09-25,-0.0005,0.0019,-0.0038,-0.0034,-0.0006,8e-05,0.0126
2018-09-26,-0.004,-0.0048,-0.0062,0.0051,0.0013,8e-05,0.0013
2018-09-27,0.0027,-0.0034,-0.0054,0.001,-0.0033,8e-05,0.0021
2018-09-28,-0.0003,0.0034,-0.0019,0.0012,0.0018,8e-05,0.0028
2018-10-01,0.0016,-0.0163,0.0036,-0.0011,0.0002,8e-05,-0.0011
2018-10-02,-0.0021,-0.0093,0.0057,0.0012,0.0035,8e-05,-0.0108
2018-10-03,0.002,0.009,0.005,-0.0039,-0.0022,8e-05,0.0013
2018-10-04,-0.0093,-0.0079,0.0159,0.0012,0.0078,8e-05,-0.0084
2018-10-05,-0.0064,-0.004,0.0037,-0.0038,0.0043,8e-05,0.0009
2018-10-08,-0.0018,-0.0023,0.0125,0.0051,0.0064,8e-05,-0.0125
2018-10-09,-0.0018,-0.004,0.0028,-0.0051,0.0021,8e-05,0.0044
2018-10-10,-0.0333,0.004,0.0108,0.0022,0.0083,8e-05,-0.0159
2018-10-11,-0.0196,0.0036,-0.0093,0.0044,-0.0055,8e-05,0.0042
2018-10-12,0.0139,-0.0111,-0.0175,0.0008,-0.0043,8e-05,0.0174
2018-10-15,-0.0048,0.0098,0.0052,0.0037,0.0052,8e-05,-0.0097
2018-10-16,0.0225,0.0057,-0.0145,-0.0022,-0.0068,8e-05,0.0098
2018-10-17,-0.0009,-0.0061,0.0024,-0.0025,0.0016,8e-05,-0.0019
2018-10-18,-0.0154,-0.0052,0.0042,-0.0037,0.0037,8e-05,-0.0015
2018-10-19,-0.0024,-0.0127,0.007,0.0043,0.0059,8e-05,-0.0055
2018-10-22,-0.0038,0.0035,-0.0126,0.0111,-0.0015,8e-05,0.0125
2018-10-23,-0.0062,-0.0017,-0.0042,0.0017,-0.0008,8e-05,-0.0037
2018-10-24,-0.0333,-0.0082,0.0076,0.0035,0.0128,8e-05,-0.004
2018-10-25,0.0193,0.0029,-0.006,-0.0017,-0.0106,8e-05,0.0101
2018-10-26,-0.0165,0.006,0.0035,-0.0034,0.005,8e-05,-0.0015
2018-10-29,-0.0076,-0.0009,0.0162,-0.0002,0.01,8e-05,-0.0113
2018-10-30,0.0166,0.0046,0.0008,0.0035,0.0033,8e-05,0.0003
2018-10-31,0.0121,-0.0071,-0.0074,-0.0041,-0.0099,8e-05,0.008
2018-11-01,0.0129,0.012,-0.0112,-0.0025,-0.0052,8e-05,-0.0098
2018-11-02,-0.0053,0.0084,0.0067,-0.0047,0.0021,8e-05,-0.0008
2018-11-05,0.004,-0.0088,0.0158,-0.0051,0.0079,8e-05,-0.0012
2018-11-06,0.0057,-0.0014,0.0003,0.0027,0.002,8e-05,-0.0014
2018-11-07,0.0212,-0.005,-0.0105,-0.0039,-0.0081,8e-05,0.0168
2018-11-08,-0.0028,-0.0015,0.0025,0.0041,0.0032,8e-05,0.004
2018-11-09,-0.0104,-0.0085,0.004,0.0063,0.007,8e-05,0.0004
2018-11-12,-0.0206,0.0009,0.0084,0.0053,0.0094,8e-05,-0.003
2018-11-13,-0.0013,-0.0005,0.0016,0.0021,-0.003,8e-05,-0.0086
2018-11-14,-0.0078,0.0003,-0.0027,0.0061,0.0013,8e-05,-0.0068
2018-11-15,0.0118,0.0032,-0.004,-0.0085,-0.0072,8e-05,0.0054
2018-11-16,0.0015,-0.0002,-0.0006,-0.0077,0.0019,8e-05,0.0006
2018-11-19,-0.0188,-0.0038,0.0233,0.002,0.0124,8e-05,-0.0103
2018-11-20,-0.0185,0.0004,-0.0054,-0.0032,-0.0027,8e-05,-0.0074
2018-11-21,0.0051,0.0094,-0.0033,-0.0033,0.0,8e-05,-0.0018
2018-11-23,-0.0055,0.0076,-0.0061,0.003,-0.0004,8e-05,0.0004
2018-11-26,0.0162,-0.0068,-0.002,-0.0041,-0.0077,8e-05,0.001
2018-11-27,0.0011,-0.0109,0.0025,0.006,0.0016,8e-05,0.0054
2018-11-28,0.0242,0.0029,-0.0116,0.0008,-0.0095,8e-05,0.01
2018-11-29,-0.0022,-0.002,-0.001,-0.0048,0.0003,8e-05,0.0028
2018-11-30,0.0079,-0.0037,-0.0043,0.0024,-0.0021,8e-05,-0.0028
2018-12-03,0.0113,-0.0012,-0.0079,-0.0027,-0.0059,0.0001,0.0024
2018-12-04,-0.0346,-0.0104,-0.0023,-0.001,0.0098,0.0001,0.0068
2018-12-06,-0.0016,-0.0006,-0.0106,0.0014,-0.003,0.0001,0.0053
2018-12-07,-0.0236,0.0028,0.0133,-0.0049,0.0061,0.0001,-0.0054
2018-12-10,0.001,-0.0037,-0.0165,0.0029,-0.0028,0.0001,0.0078
2018-12-11,-0.0008,-0.0015,-0.0042,0.0017,-0.0005,0.0001,0.0073
2018-12-12,0.0068,0.0051,-0.0018,-0.0023,-0.0011,0.0001,-0.0007
2018-12-13,-0.0026,-0.0155,-0.002,0.002,0.0008,0.0001,0.005
2018-12-14,-0.0189,0.001,0.0049,-0.0022,0.0062,0.0001,-0.005
2018-12-17,-0.0213,-0.0012,0.0107,0.0027,0.002,0.0001,-0.0099
2018-12-18,-0.0003,-0.0003,-0.006,0.0093,-0.0046,0.0001,0.0029
2018-12-19,-0.0158,-0.006,0.0002,-0.0037,0.0042,0.0001,0.0066
2018-12-20,-0.0162,-0.001,0.0099,0.0061,-0.0007,0.0001,-0.0044
2018-12-21,-0.0217,-0.0054,0.0077,0.0014,0.0065,0.0001,0.004
2018-12-24,-0.0255,0.0092,-0.0051,-0.0034,-0.0035,0.0001,-0.002
2018-12-26,0.0507,-0.0019,-0.01,-0.0021,-0.0112,0.0001,0.0006
2018-12-27,0.0078,-0.007,-0.0013,-0.0014,0.001,0.0001,0.0025
2018-12-28,-0.0003,0.0075,0.0025,-0.0036,-0.0006,0.0001,0.0009
2018-12-31,0.009,-0.0013,-0.0045,-0.001,-0.0013,0.0001,0.0065
2019-01-02,0.0022,0.0072,0.0113,-0.0015,0.0025,0.0001,-0.023
2019-01-03,-0.0245,0.005,0.0119,-0.0023,0.0089,0.0001,-0.0073
2019-01-04,0.0355,0.0035,-0.0069,-0.0011,-0.0062,0.0001,-0.0095
2019-01-07,0.0094,0.0086,-0.0075,-0.0072,-0.0045,0.0001,-0.0073
2019-01-08,0.0101,0.0045,-0.0064,0.0034,-0.0012,0.0001,0.0014
2019-01-09,0.0052,0.0049,0.0011,0.0009,-0.0019,0.0001,-0.008
2019-01-10,0.004,-0.0001,-0.0046,-0.0006,-0.0006,0.0001,-0.0032
2019-01-11,0.0,0.002,0.0022,0.0023,0.0022,0.0001,-0.002
