Calls,"June 17th, 2025 7:17PM",Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10
MSFT250620P00510000,6/16/2025 3:06 PM,510,31.83,30.55,33.45,0.00,0.00%,1,1,44.68%
MSFT250620P00515000,5/15/2025 3:32 PM,515,63.50,38.40,42.05,0.00,0.00%,37,0,68.05%
MSFT250620P00520000,2025-05-05 15:54:00,520,84.90,54.50,56.95,0.00,0.00%,1,0,142.65%
MSFT250620P00525000,6/16/2025 3:55 PM,525,46.19,45.15,48.70,0.00,0.00%,1,1,62.57%
MSFT250620P00530000,6/13/2025 3:55 PM,530,55.63,50.15,53.50,0.00,0.00%,3,0,64.21%
MSFT250620P00535000,5/23/2025 12:04 PM,535,84.50,55.20,58.60,0.00,0.00%,1,0,70.24%
MSFT250620P00540000,7/31/2024 9:40 AM,540,124.32,121.35,124.90,0.00,0.00%,2,0,419.51%
MSFT250620P00545000,5/23/2025 12:09 PM,545,93.95,65.40,68.60,0.00,0.00%,2,0,78.93%
MSFT250620P00550000,1/15/2025 3:23 PM,550,122.20,141.05,143.50,0.00,0.00%,3,0,480.65%
MSFT250620P00560000,6/16/2025 2:27 PM,560,81.45,80.15,83.60,0.00,0.00%,2,0,91.31%
MSFT250620P00570000,2024-01-03 10:04:00,570,156.84,144.30,154.30,0.00,0.00%,2,0,443.85%
MSFT250620P00575000,6/16/2025 1:27 PM,575,94.94,95.15,98.60,0.00,0.00%,10,0,103.03%
MSFT250620P00580000,2025-07-04 10:32:00,580,221.35,140.65,142.80,0.00,0.00%,2,0,366.52%
MSFT250620P00585000,5/23/2025 12:04 PM,585,134.55,105.20,108.60,0.00,0.00%,1,0,110.55%
MSFT250620P00595000,2024-01-08 11:45:00,595,178.28,176.25,179.75,0.00,0.00%,-,0,495.39%
MSFT250620P00600000,1/21/2025 9:39 AM,600,171.50,182.95,184.50,0.00,0.00%,2,0,505.31%
MSFT250620P00605000,3/21/2025 3:50 PM,605,218.75,239.75,241.35,0.00,0.00%,1,0,772.32%
MSFT250620P00620000,5/30/2025 3:50 PM,620,159.45,140.25,143.40,0.00,0.00%,1,0,129.93%
MSFT250620P00630000,12/27/2024 11:52 AM,630,202.85,211.20,213.20,0.00,0.00%,1,0,532.86%
MSFT250620P00640000,5/27/2025 3:55 PM,640,179.45,160.15,163.45,0.00,0.00%,2,0,144.09%
MSFT250620P00650000,8/19/2024 3:41 PM,650,230.35,217.15,220.30,0.00,0.00%,3,0,484.03%
MSFT250620P00660000,6/27/2024 12:54 PM,660,206.80,232.50,237.00,0.00,0.00%,-,0,526.28%
MSFT250620P00665000,12/27/2024 11:29 AM,665,235.30,246.15,248.15,0.00,0.00%,2,0,570.04%
MSFT250620P00675000,5/23/2025 12:04 PM,675,224.55,195.30,198.55,0.00,0.00%,1,0,168.16%
MSFT250620P00680000,2025-07-04 10:38:00,680,326.80,240.55,243.20,0.00,0.00%,1,0,476.34%
MSFT250620P00685000,2025-07-04 10:38:00,685,332.76,245.40,248.55,0.00,0.00%,-,0,481.57%
MSFT250620P00690000,12/27/2024 11:42 AM,690,260.85,271.30,273.45,0.00,0.00%,1,0,595.89%
MSFT250620P00700000,2025-01-04 14:02:00,700,320.90,262.25,263.40,0.00,0.00%,1,0,500.04%
