date,ticker,MarketCap,EnterpriseValue,PeRatio,ForwardPeRatio,PegRatio,PsRatio,PbRatio,EnterprisesValueRevenueRatio,EnterprisesValueEBITDARatio
11/30/2010,AMZN,"78,725,967,177","73,004,967,177",70.726,51.282,1.955,2.587,12.307,,
10/31/2010,AMZN,"74,161,297,359","68,440,297,359",66.625,,,2.437,11.593,,
09/30/2010,AMZN,"70,519,940,000","64,798,940,000",63.331,,,2.317,11.024,,
08/31/2010,AMZN,"55,901,995,873","50,925,995,873",51.583,,,1.962,9.544,,
07/31/2010,AMZN,"52,794,090,311","47,818,090,311",48.715,,,1.853,9.014,,
06/30/2010,AMZN,"48,948,480,000","43,972,480,000",45.149,,,1.717,8.357,,
05/31/2010,AMZN,"55,913,963,578","50,981,963,578",54.786,13.908,0.928,2.093,9.953,,
04/30/2010,AMZN,"61,101,581,432","56,169,581,432",59.869,,,2.287,10.876,,
03/31/2010,AMZN,"60,553,420,000","55,621,420,000",59.288,,,2.265,10.778,,
02/28/2010,AMZN,"52,714,752,124","46,457,752,124",58.039,,,2.135,10.028,,
01/31/2010,AMZN,"55,750,569,291","49,493,569,291",61.475,,,2.262,10.605,,
12/31/2009,AMZN,"59,726,880,000","53,469,880,000",65.941,,,2.426,11.361,,
11/30/2009,AMZN,"58,846,687,727","54,961,687,727",79.947,,,2.744,16.415,,
10/31/2009,AMZN,"51,442,682,428","47,557,682,428",69.888,,,2.399,14.349,,
09/30/2009,AMZN,"40,424,880,000","36,539,880,000",54.918,,,1.885,11.276,,
08/31/2009,AMZN,"35,058,440,370","31,955,440,370",53.414,,,1.73,10.767,,
07/31/2009,AMZN,"37,031,800,051","33,928,800,051",56.421,,,1.827,11.373,,
06/30/2009,AMZN,"36,141,120,000","33,038,120,000",55.039,,,1.783,11.1,,
05/31/2009,AMZN,"33,508,213,438","30,852,213,438",49.994,,,1.702,11.483,,
04/30/2009,AMZN,"34,595,221,772","31,939,221,772",51.615,,,1.757,11.856,,
03/31/2009,AMZN,"31,475,145,434","28,819,145,434",47.077,,,1.603,10.787,,
02/28/2009,AMZN,"27,767,901,316","24,632,901,316",43.483,,,1.46,10.392,,
01/31/2009,AMZN,"25,209,260,000","22,074,260,000",39.477,,,1.326,9.435,,
12/31/2008,AMZN,"21,990,525,318","18,855,525,318",34.416,,,1.156,8.23,,
11/30/2008,AMZN,"18,311,143,351","16,422,143,351",29.448,,,1.012,7.246,,
10/31/2008,AMZN,"24,546,366,404","22,657,366,404",39.476,,,1.357,9.714,,
09/30/2008,AMZN,"31,359,560,000","29,470,560,000",50.179,,,1.725,12.41,,
08/31/2008,AMZN,"34,418,684,979","32,912,684,979",58.985,,,2.016,15.434,,
07/31/2008,AMZN,"32,514,817,613","31,008,817,613",55.723,,,1.905,14.581,,
06/30/2008,AMZN,"31,238,580,000","29,732,580,000",53.526,,,1.83,14.008,,
05/31/2008,AMZN,"34,091,018,093","33,313,018,093",68.017,,,2.177,23.191,,
04/30/2008,AMZN,"32,842,155,754","32,064,155,754",65.525,,,2.097,22.342,,
03/31/2008,AMZN,"29,732,100,000","28,954,100,000",59.417,,,1.901,20.226,,
02/29/2008,AMZN,"26,872,236,474","25,104,236,474",57.563,,,1.843,22.45,,
01/31/2008,AMZN,"32,323,200,000","30,555,200,000",69.375,,,2.221,27.004,,
12/31/2007,AMZN,"38,538,240,000","36,770,240,000",82.714,,,2.648,32.196,,
11/30/2007,AMZN,"37,598,463,623","36,962,463,623",104.092,,,2.91,49.407,,
10/31/2007,AMZN,"37,013,063,516","36,377,063,516",102.471,,,2.865,48.637,,
09/30/2007,AMZN,"38,673,773,040","38,264,773,040",127.603,,,3.22,70.316,,
08/31/2007,AMZN,"33,034,703,781","32,625,703,781",109.466,,,2.762,60.063,,
07/31/2007,AMZN,"32,468,347,328","32,059,347,328",107.589,,,2.715,59.033,,
06/30/2007,AMZN,"28,280,616,765","28,111,616,765",115.949,,,2.525,80.115,,
