,contract_name,last_trade_date,strike,last_price,bid,ask,change,change,volume,open_interest,implied_volatility,expiry_sheet,expiry_date,option_type,dte,date,dte_bucket
401,AMZN250718C00175000,2025-06-17 14:50:00,175,41.05,0.00,0.00,0.00,0.00%,4.0,0.0,0.0,"Jul 18, 2025",2025-07-18,call,30,2025-06-17,medium
402,AMZN250718C00180000,2025-06-17 15:54:00,180,36.51,0.00,0.00,0.00,0.00%,65.0,0.0,0.0,"Jul 18, 2025",2025-07-18,call,30,2025-06-17,medium
403,AMZN250718C00185000,2025-06-17 15:57:00,185,31.62,0.00,0.00,0.00,0.00%,85.0,0.0,0.0,"Jul 18, 2025",2025-07-18,call,30,2025-06-17,medium
404,AMZN250718C00190000,2025-06-17 15:57:00,190,26.95,0.00,0.00,0.00,0.00%,82.0,0.0,0.0,"Jul 18, 2025",2025-07-18,call,30,2025-06-17,medium
405,AMZN250718C00195000,2025-06-17 15:55:00,195,22.42,0.00,0.00,0.00,0.00%,56.0,0.0,0.0,"Jul 18, 2025",2025-07-18,call,30,2025-06-17,medium
406,AMZN250718C00200000,2025-06-17 15:55:00,200,18.20,0.00,0.00,0.00,0.00%,860.0,0.0,0.0,"Jul 18, 2025",2025-07-18,call,30,2025-06-17,medium
407,AMZN250718C00205000,2025-06-17 15:58:00,205,14.15,0.00,0.00,0.00,0.00%,335.0,0.0,0.0,"Jul 18, 2025",2025-07-18,call,30,2025-06-17,medium
408,AMZN250718C00210000,2025-06-17 15:59:00,210,10.46,0.00,0.00,0.00,0.00%,631.0,0.0,0.0,"Jul 18, 2025",2025-07-18,call,30,2025-06-17,medium
409,AMZN250718C00215000,2025-06-17 15:59:00,215,7.35,0.00,0.00,0.00,0.00%,1.818,0.0,0.001,"Jul 18, 2025",2025-07-18,call,30,2025-06-17,medium
410,AMZN250718C00220000,2025-06-17 15:59:00,220,4.83,0.00,0.00,0.00,0.00%,4.78,0.0,0.015600000000000001,"Jul 18, 2025",2025-07-18,call,30,2025-06-17,medium
411,AMZN250718C00225000,2025-06-17 15:59:00,225,3.00,0.00,0.00,0.00,0.00%,4.435,0.0,0.0313,"Jul 18, 2025",2025-07-18,call,30,2025-06-17,medium
