"Date","Close","% Change","% Change vs Average","Volume","RSI ‌rsi‌ (14)","Bollinger Bands Top ‌Bollinger Bands‌ (20,2,ma,y)","Bollinger Bands Median ‌Bollinger Bands‌ (20,2,ma,y)","Bollinger Bands Bottom ‌Bollinger Bands‌ (20,2,ma,y)","Result ‌W Acc Dist‌ (n)","MA ‌ma‌ (50,ma,0)","MA ‌ma‌ (50,ma,0)-2","MA ‌ma‌ (50,ma,0)-3","Result ‌ZigZag‌ (10)","Result ‌Williams %R‌ (14)","Result ‌Weighted Close‌ (14)","+VI ‌Vortex‌ (14)","-VI ‌Vortex‌ (14)","Result ‌Vol ROC‌ (14)","Result ‌Vol Osc‌ (12,26,Points)","Visitor Trend","Result ‌VT HZ Filter‌ (28)","Result ‌Ultimate‌ (7,14,28)","Result ‌Ulcer‌ (14)","Result ‌Typical Price‌ (14)","Result ‌Twiggs‌ (21)","True Range ‌True Range‌","Result ‌TRIX‌ (14)","TII ‌Trend Int‌ (14,9)","Signal ‌Trend Int‌ (14,9)","Result ‌Trade Vol‌ (0.5)","Forecast ‌Time Fcst‌ (14)","Result ‌Swing‌ (0.5)","Trend ‌Supertrend‌ (7,3)","%K ‌stochastics‌ (14,y)","%D ‌stochastics‌ (14,y)","%K ‌Stochastics‌ (14,n,3,3)","%D ‌Stochastics‌ (14,n,3,3)","%K ‌Stch Mtm‌ (10,3,3,10,ema)","%D ‌Stch Mtm‌ (10,3,3,10,ema)","STARC Bands Top ‌STARC Bands‌ (15,5,1.3,y)","STARC Bands Median ‌STARC Bands‌ (15,5,1.3,y)","STARC Bands Bottom ‌STARC Bands‌ (15,5,1.3,y)","Result ‌STD Dev‌ (14,2,ma)","Short % of Outstanding","Strong Ratio ‌Shinohara‌ (26)","Weak Ratio ‌Shinohara‌ (26)","Shares Short","Result ‌Schaff‌ (10,23,50,ema)","RSI ‌rsi‌ (14)-2","Rel Vol ‌Rel Vol‌ (10,14)","Rel Vig ‌Rel Vig‌ (10)","RelVigSignal ‌Rel Vig‌ (10)","‌Rel Vig‌ (10)_hist","‌RAVI‌ (vdma,7,65)_hist","Random Walk High ‌Random Walk‌ (14)","Random Walk Low ‌Random Walk‌ (14)","Over ‌Rainbow Osc‌ (2,10)","Under ‌Rainbow Osc‌ (2,10)","‌Rainbow Osc‌ (2,10)_hist","Result ‌QStick‌ (8,ma)","Result ‌PSY‌ (20)","Result ‌Pring Sp-K‌ (daily)","KST ‌Pring KST‌ (10,10,15,10,20,10,30,15,9)","KSTSignal ‌Pring KST‌ (10,10,15,10,20,10,30,15,9)","Result ‌Prime Number‌ (5)","Prime Bands Top ‌Prime Number Bands‌ (y)","Prime Bands Bottom ‌Prime Number Bands‌ (y)","Result ‌Price Vol‌","Result ‌P Rel‌ (SPY)","Result ‌Price ROC‌ (14)","Result ‌Price Osc‌ (12,26,ema,Points)","Result ‌Pretty Good‌ (14)","Index ‌Pos Vol‌ (255,ma)","MA ‌Pos Vol‌ (255,ma)","Pivot ‌Pivot Points‌ (standard,n)","Resistance 1 ‌Pivot Points‌ (standard,n)","Support 1 ‌Pivot Points‌ (standard,n)","Resistance 2 ‌Pivot Points‌ (standard,n)","Support 2 ‌Pivot Points‌ (standard,n)","Resistance 3 ‌Pivot Points‌ (standard,n)","Support 3 ‌Pivot Points‌ (standard,n)","Result ‌Perf Idx‌ (120,SPY)","Result ‌PSAR‌ (0.02,0.2)","Result ‌On Bal Vol‌","Index ‌Neg Vol‌ (255,ma)","MA ‌Neg Vol‌ (255,ma)","MA Env Top ‌MA Env‌ (50,percent,5,ma,y)","MA Env Median ‌MA Env‌ (50,percent,5,ma,y)","MA Env Bottom ‌MA Env‌ (50,percent,5,ma,y)","‌MA Dev‌ (12,ma,Points)_hist","MA 1 ‌MACross‌ (20,50,200,ma,0)","MA 2 ‌MACross‌ (20,50,200,ma,0)","MA 3 ‌MACross‌ (20,50,200,ma,0)","MA ‌ma‌ (50,ma,0)-4","Result ‌M Flow‌ (14)","Result ‌Momentum‌ (14)","Result ‌Med Price‌ (14)","Result ‌Mass Idx‌ (25,27)","‌W MFI‌ (6)_hist","MACD ‌macd‌ (12,26,9)","Signal ‌macd‌ (12,26,9)","‌macd‌ (12,26,9)_hist","Result ‌LLV‌ (14)","Slope ‌LR Slope‌ (14)","RSquared ‌Lin R2‌ (14)","Intercept ‌Lin Incpt‌ (14)","Forecast ‌Lin Fcst‌ (14)","Klinger ‌Klinger‌ (13,34,55)","KlingerSignal ‌Klinger‌ (13,34,55)","‌Klinger‌ (13,34,55)_hist","Keltner Top ‌Keltner‌ (10,5,ema,y)","Keltner Median ‌Keltner‌ (10,5,ema,y)","Keltner Bottom ‌Keltner‌ (10,5,ema,y)","Result ‌Intraday Mtm‌ (20)","Conversion Line ‌Ichimoku Clouds‌ (9,26,52,26)","Base Line ‌Ichimoku Clouds‌ (9,26,52,26)","Leading Span A ‌Ichimoku Clouds‌ (9,26,52,26)","Leading Span B ‌Ichimoku Clouds‌ (9,26,52,26)","Lagging Span ‌Ichimoku Clouds‌ (9,26,52,26)","Result ‌Hist Vol‌ (10,252,1)","Result ‌HHV‌ (14)","Result ‌High-Low‌","High Low Top ‌High Low‌ (10,5,y)","High Low Median ‌High Low‌ (10,5,y)","High Low Bottom ‌High Low‌ (10,5,y)","MA 3 ‌Guppy‌","MA 5 ‌Guppy‌","MA 8 ‌Guppy‌","MA 10 ‌Guppy‌","MA 12 ‌Guppy‌","MA 15 ‌Guppy‌","MA 30 ‌Guppy‌","MA 35 ‌Guppy‌","MA 40 ‌Guppy‌","MA 45 ‌Guppy‌","MA 50 ‌Guppy‌","MA 60 ‌Guppy‌","Result ‌GAPO‌ (14)","‌Gator‌ (13,8,8,5,5,3)_hist1","‌Gator‌ (13,8,8,5,5,3)_hist2","Result ‌Fractal Chaos‌","Fractal High ‌Fractal Chaos Bands‌ (y)","Fractal Low ‌Fractal Chaos Bands‌ (y)","‌Elder Ray‌ (13)_hist1","‌Elder Ray‌ (13)_hist2","Result ‌Elder Force‌ (13)","EF ‌Ehler Fisher‌ (10)","EF Trigger ‌Ehler Fisher‌ (10)","Result ‌EOM‌ (14,ma)","Result ‌Donchian Width‌ (20,20)","Donchian High ‌Donchian Channel‌ (20,20,y)","Donchian Median ‌Donchian Channel‌ (20,20,y)","Donchian Low ‌Donchian Channel‌ (20,20,y)","Result ‌Disparity‌ (14,ma)","Result ‌Detrended‌ (14,ma)","Darvas ‌Darvas‌","Result ‌Coppock‌ (10,11,14)","Result ‌CCI‌ (20)","Result ‌Choppiness‌ (14)","Change in short Interest 15 days","Result ‌Chande Mtm‌ (9)","Result ‌Chande Fcst‌ (14)","Result ‌Chaikin Vol‌ (14,2,ma)","Result ‌Chaikin MF‌ (20)","Center of Gravity ‌COG‌ (10)","Signal ‌COG‌ (10)","Bandwidth ‌Boll BW‌ (20,2,ma)","Bollinger Bands Top ‌Bollinger Bands‌ (20,2,ma,y)-2","Bollinger Bands Median ‌Bollinger Bands‌ (20,2,ma,y)-2","Bollinger Bands Bottom ‌Bollinger Bands‌ (20,2,ma,y)-2","%b ‌Boll %b‌ (20,2,ma)","Result ‌Beta‌ (20,SPY)","Result ‌Bal Pwr‌ (14,ma)","‌Awesome‌_hist","ATR ‌ATR‌ (14)","All Stops ‌ATR Trailing Stop‌ (21,3,points,n)","ATR Bands Top ‌ATR Bands‌ (5,3,y)","ATR Bands Bottom ‌ATR Bands‌ (5,3,y)","Aroon Oscillator ‌Aroon Osc‌ (14)","Aroon Up ‌Aroon‌ (14)","Aroon Down ‌Aroon‌ (14)","Jaw ‌Alligator‌ (y,13,8,8,5,5,3,n)","Teeth ‌Alligator‌ (y,13,8,8,5,5,3,n)","Lips ‌Alligator‌ (y,13,8,8,5,5,3,n)","+DI ‌ADX‌ (14,14,y,n)","-DI ‌ADX‌ (14,14,y,n)","ADX ‌ADX‌ (14,14,y,n)","Result ‌Acc Swing‌ (0.5)","Result ‌W Acc Dist‌ (n)-2"
"2022-04-12T22:00:00.000Z","130.29","1.49","1.65","19,542,000","40.09","146.85","137.93","129.00","53.44","135.84","135.84","135.84","","-83.66","138.01","0.78","1.21","-4.88","-2,440,452.53","0.09","0.28","31.63","5.31","138.05","-0.02","2.28","0.08","2.14","45.48","1,223,100,000.00","130.67","120.94","139.38","7.46","6.00","7.46","6.00","-78.97","-20.78","136.20","131.79","127.37","10.23","","96.98","83.41","","1.56","40.09","46.61","-0.37","-0.23","-0.15","-3.41","0.64","1.68","57.46","-57.46","-17.98","-1.17","50.00","-7.64","25.32","43.11","1.00","131.00","127.00","17,297,347.31","0.29","-7.80","-0.99","-2.32","90.89","109.77","136.56","147.25","128.95","154.86","118.26","165.56","110.65","0.95","140.53","740,666,000.00","164.68","142.53","142.63","135.84","129.04","-6.97","137.93","135.84","139.25","135.84","36.02","-11.03","138.13","23.73","0.11","-0.99","0.49","-1.48","127.58","-1.11","0.77","146.24","130.67","-546,763.84","512,819.18","-1,059,583.02","150.88","134.39","117.91","47.70","135.81","135.29","134.59","138.37","109.31","27.22","144.16","2.22","143.39","136.56","129.74","130.46","131.86","133.61","134.39","134.92","135.41","135.97","136.04","136.13","136.24","136.37","136.63","1.06","2.03","-0.66","0","144.04","138.80","-4.46","-6.68","-18,124,214.81","-2.12","-1.64","-10.94","16.59","144.16","135.87","127.58","-5.52","1.90","","-6.94","-149.13","34.18","","-44.22","-0.29","5.17","0.11","-5.60","-5.59","12.94","146.85","137.93","129.00","7.21","1.45","-0.20","-3.00","3.38","139.06","140.25","120.32","-71.43","21.43","92.86","137.21","139.25","138.58","17.26","34.20","19.60","4,718.40","53.44"
"2022-04-13T22:00:00.000Z","127.25","-2.33","-2.17","23,484,000","36.22","147.54","137.56","127.57","49.98","135.42","135.42","135.42","","-99.17","137.08","0.71","1.21","21.87","-2,153,110.44","0.08","0.29","29.88","6.13","137.14","-0.06","3.60","0.03","0","36.38","1,199,616,000.00","128.45","-341.39","138.88","7.33","5.88","7.33","5.88","-84.02","-32.28","134.38","129.94","125.51","11.37","0.22","70.61","98.79","29,437,120.00","0.78","36.22","41.26","-0.40","-0.31","-0.09","-3.97","1.00","1.79","42.90","-42.90","-25.35","-1.95","45.00","-18.72","16.81","40.77","-1.00","131.00","127.00","16,750,650.76","0.29","-10.08","-1.53","-2.90","88.77","109.67","136.56","147.25","128.95","154.86","118.26","165.56","110.65","0.94","139.24","717,182,000.00","164.68","142.73","142.19","135.42","128.65","-8.67","137.56","135.42","139.26","135.42","29.48","-14.27","137.28","23.84","0.15","-1.53","0.09","-1.61","127.58","-1.30","0.85","146.60","128.45","-970,519.31","300,913.68","-1,271,432.99","149.73","133.09","116.46","41.48","135.58","135.29","134.86","138.37","111.67","27.50","144.16","3.60","141.55","134.81","128.07","128.86","130.32","132.20","133.09","133.74","134.39","135.40","135.55","135.70","135.85","136.01","136.32","1.06","1.26","-1.75","0","144.04","138.80","-3.28","-6.88","-25,710,313.36","-2.57","-2.12","-12.56","16.59","144.16","135.87","127.58","-7.03","0.45","","-10.61","-155.92","34.35","5.29","-58.07","-0.94","0.51","0.03","-5.61","-5.60","14.52","147.54","137.56","127.57","-1.60","1.53","-0.26","-4.33","3.39","139.06","137.38","117.12","-85.71","14.29","100.00","137.62","138.88","137.12","15.95","34.40","20.81","4,377.01","49.98"
"2022-04-17T22:00:00.000Z","127.96","0.56","0.72","14,918,000","37.73","147.94","137.12","126.29","51.36","135.13","135.13","135.13","","-92.14","136.10","0.70","1.26","-37.25","-2,586,775.64","0.04","0.28","32.60","6.79","136.18","-0.05","2.13","-0.02","0","29.10","1,214,534,000.00","126.88","6.57","137.11","8.34","7.71","8.34","7.71","-85.16","-41.89","133.06","128.73","124.41","11.86","","77.41","98.28","","0.39","37.73","47.70","-0.40","-0.37","-0.03","-4.10","0.44","1.72","36.17","-36.17","-12.41","-1.59","45.00","-30.96","6.85","36.34","1.00","131.00","113.00","16,833,650.35","0.29","-9.85","-1.87","-2.50","88.77","109.57","136.56","147.25","128.95","154.86","118.26","165.56","110.65","0.95","137.78","732,100,000.00","165.60","142.93","141.88","135.13","128.37","-6.74","137.12","135.13","139.26","135.13","22.46","-13.99","136.33","23.86","0.14","-1.87","-0.31","-1.57","127.11","-1.38","0.89","146.26","126.88","-1,170,253.08","90,747.00","-1,261,000.08","148.20","132.16","116.12","37.46","135.08","135.29","134.86","138.37","105.93","27.22","144.16","2.13","139.62","132.97","126.32","128.41","129.54","131.26","132.16","132.85","133.58","134.92","135.13","135.32","135.51","135.70","136.05","1.07","0.42","-2.69","0","144.04","138.80","-4.42","-6.55","-20,528,561.92","-3.00","-2.57","-13.90","17.05","144.16","135.64","127.11","-5.83","2.38","","-13.21","-142.66","33.17","","-74.96","0.84","3.52","-0.06","-5.61","-5.61","15.79","147.94","137.12","126.29","7.72","1.52","-0.28","-5.61","3.30","137.77","137.35","118.58","-92.86","7.14","100.00","137.97","138.39","135.70","15.21","33.97","22.05","4,383.58","51.36"
"2022-04-18T22:00:00.000Z","130.53","2.01","2.17","22,720,000","43.00","148.02","136.82","125.62","54.44","134.88","134.88","134.88","","-77.37","135.14","0.68","1.24","-20.78","-2,274,681.13","0.08","0.30","36.42","7.21","135.20","-0.01","3.45","-0.06","0","23.28","1,237,254,000.00","126.56","322.54","137.11","10.44","8.70","10.44","8.70","-77.22","-48.32","133.22","128.88","124.55","11.40","","84.10","83.87","","0.20","43.00","52.22","-0.39","-0.40","0","-3.95","2.03","1.61","23.31","-23.31","8.63","-1.03","50.00","-16.17","-4.94","30.14","1.00","131.00","127.00","17,289,965.69","0.29","-8.88","-1.92","-1.39","90.55","109.47","136.56","147.25","128.95","154.86","118.26","165.56","110.65","0.95","136.21","754,820,000.00","165.60","143.14","141.62","134.88","128.13","-3.41","136.82","134.88","139.27","134.88","20.23","-12.72","135.32","23.87","0.15","-1.92","-0.63","-1.29","126.58","-1.29","0.84","144.67","126.56","-542,930.91","221.58","-543,152.50","148.03","131.86","115.70","42.04","133.21","135.29","134.11","138.37","105.84","26.99","144.16","3.45","137.94","131.37","124.80","129.47","129.87","131.10","131.86","132.50","133.20","134.64","134.87","135.09","135.29","135.49","135.87","1.09","0.48","-3.04","0","144.04","138.80","-1.86","-5.31","-9,254,400.73","-2.92","-3.00","-13.25","17.58","144.16","135.37","126.58","-3.29","6.31","","-14.82","-100.26","34.53","","-50.37","3.04","4.52","-0.04","-5.58","-5.60","16.37","148.02","136.82","125.62","21.93","1.51","-0.24","-5.87","3.31","137.77","140.11","120.95","-92.86","0","92.86","137.99","137.50","134.47","18.81","31.44","22.27","4,706.12","54.44"
"2022-04-19T22:00:00.000Z","128.25","-1.75","-1.59","22,610,000","39.78","147.89","136.22","124.54","50.77","134.66","134.66","134.66","","-90.46","134.17","0.71","1.19","7.43","-2,013,015.28","0.08","0.30","34.68","7.76","134.25","-0.05","4.03","-0.10","0","18.63","1,214,644,000.00","125.93","-181.25","137.11","13.35","10.71","13.35","10.71","-74.72","-53.12","133.25","128.86","124.46","11.03","","89.02","82.41","","0.10","39.78","48.70","-0.40","-0.40","0","-4.06","1.35","1.48","15.29","-15.29","-8.20","-1.40","45.00","-30.45","-16.95","22.54","-1.00","137.00","127.00","16,894,080.30","0.29","-10.09","-2.12","-1.72","90.55","109.37","136.56","147.25","128.95","154.86","118.26","165.56","110.65","0.94","134.87","732,210,000.00","162.70","143.33","141.40","134.66","127.93","-4.65","136.22","134.66","139.27","134.66","20.27","-14.40","134.40","23.93","0.18","-2.12","-0.93","-1.19","126.58","-1.23","0.81","143.18","125.93","-942,828.96","-134,499.92","-808,329.04","147.77","131.21","114.65","32.35","132.14","135.37","132.97","138.37","108.30","26.96","144.04","4.03","136.74","130.23","123.72","128.86","129.33","130.46","131.21","131.84","132.58","134.23","134.51","134.75","134.99","135.21","135.62","1.08","1.29","-3.21","-1.00","144.04","126.58","-0.19","-4.22","-15,314,531.74","-2.51","-2.92","-12.10","17.58","144.16","135.37","126.58","-4.25","4.92","","-16.69","-91.43","36.83","","-46.25","1.81","11.54","-0.11","-5.56","-5.59","17.14","147.89","136.22","124.54","15.86","1.47","-0.28","-5.75","3.37","137.77","138.33","118.16","-64.29","21.43","85.71","137.85","136.57","133.36","19.36","28.75","22.07","4,524.87","50.77"
"2022-04-20T22:00:00.000Z","124.94","-2.58","-2.42","30,158,000","35.62","148.14","135.54","122.93","45.40","134.38","134.38","134.38","","-98.52","133.16","0.72","1.20","2.18","-1,182,946.42","0.09","0.32","33.55","8.48","133.25","-0.09","5.66","-0.14","0","14.90","1,184,486,000.00","124.43","-351.52","137.11","11.22","11.67","11.22","11.67","-78.60","-57.75","132.38","127.79","123.19","11.45","","78.43","99.37","","0.05","35.62","45.62","-0.42","-0.40","-0.01","-4.66","0.67","1.81","22.27","-22.27","-30.53","-1.67","45.00","-43.22","-27.42","13.75","1.00","131.00","113.00","16,116,176.79","0.29","-10.53","-2.51","-2.19","88.22","109.26","136.56","147.25","128.95","154.86","118.26","165.56","110.65","0.93","133.71","702,052,000.00","162.70","143.52","141.10","134.38","127.66","-6.40","135.54","134.38","139.24","134.38","20.44","-14.71","133.42","24.08","0.19","-2.51","-1.24","-1.27","126.58","-1.30","0.84","142.65","124.43","-1,466,228.46","-324,746.86","-1,141,481.60","147.80","130.07","112.33","29.26","130.45","134.41","132.80","138.37","112.80","26.66","144.04","5.66","135.80","129.33","122.86","126.90","127.86","129.24","130.07","130.78","131.63","133.63","133.97","134.28","134.55","134.81","135.27","1.08","1.95","-3.47","0","144.04","126.58","-0.78","-6.44","-27,378,544.85","-2.53","-2.51","-14.12","17.58","144.16","135.37","126.58","-5.98","2.35","","-18.24","-109.97","34.96","","-52.62","0.41","13.14","-0.14","-5.56","-5.57","18.60","148.14","135.54","122.93","7.95","1.51","-0.27","-5.94","3.53","137.77","136.40","113.48","-85.71","14.29","100.00","137.64","135.69","132.21","17.14","32.02","22.66","4,173.35","45.40"
"2022-04-21T22:00:00.000Z","119.61","-4.26","-4.10","46,410,000","30.15","148.53","134.45","120.37","39.56","133.94","133.94","133.94","","-98.10","131.78","0.65","1.24","97.66","777,329.15","0.29","0.40","30.35","9.57","131.91","-0.16","6.31","-0.19","0","11.92","1,138,076,000.00","122.13","-713.00","134.39","4.31","9.63","4.31","9.63","-84.06","-62.54","131.09","126.26","121.42","12.45","","62.96","126.28","","0.02","30.15","42.34","-0.45","-0.41","-0.04","-7.13","0.14","1.97","44.87","-44.87","-52.16","-1.95","40.00","-58.78","-39.97","3.89","-1.00","127.00","113.00","14,138,678.37","0.28","-14.99","-3.22","-2.96","84.46","109.13","136.56","147.25","128.95","154.86","118.26","165.56","110.65","0.91","132.26","655,642,000.00","162.70","143.72","140.64","133.94","127.24","-9.94","134.45","133.94","139.19","133.94","19.31","-21.09","132.17","24.39","0.14","-3.22","-1.64","-1.58","124.65","-1.42","0.85","142.06","122.13","-2,287,359.57","-605,120.10","-1,682,239.47","147.28","128.17","109.05","22.22","126.04","131.65","131.75","138.37","114.04","31.05","144.04","6.31","134.83","128.41","121.99","123.26","125.11","127.10","128.17","129.06","130.13","132.72","133.18","133.56","133.90","134.21","134.76","1.12","2.31","-3.23","1.00","131.92","126.58","-4.00","-10.31","-58,762,139.68","-2.75","-2.53","-18.33","19.51","144.16","134.41","124.65","-8.96","-2.43","","-20.46","-148.55","28.58","","-58.11","-2.10","15.64","-0.25","-5.56","-5.56","20.94","148.53","134.45","120.37","-2.70","1.49","-0.35","-6.97","3.73","135.66","132.57","106.66","-92.86","7.14","100.00","137.15","134.84","131.61","15.07","38.71","24.18","3,460.34","39.56"
"2022-04-24T22:00:00.000Z","123.25","3.04","3.20","34,522,000","37.23","148.03","133.54","119.05","44.04","133.63","133.63","133.63","","-81.95","130.28","0.61","1.34","80.97","1,355,968.64","0.07","0.40","34.92","10.15","130.40","-0.09","4.51","-0.23","0","9.54","1,172,598,000.00","121.79","262.81","133.32","7.15","7.56","7.15","7.56","-74.28","-64.67","130.22","125.32","120.41","11.07","","68.33","117.54","","0.01","37.23","46.13","-0.47","-0.43","-0.03","-7.13","0.66","1.80","64.48","-64.48","-22.34","-0.97","40.00","-71.00","-50.17","-6.43","1.00","127.00","113.00","15,188,070.99","0.29","-14.20","-3.44","-1.65","84.46","109.01","136.56","147.25","128.95","154.86","118.26","165.56","110.65","0.94","130.31","690,164,000.00","167.65","143.93","140.32","133.63","126.95","-5.14","133.54","133.63","139.16","133.63","22.03","-20.39","130.64","24.63","0.13","-3.44","-2.00","-1.44","119.14","-1.25","0.83","139.31","121.79","-1,294,993.35","-703,673.42","-591,319.93","146.73","127.27","107.81","28.72","125.60","131.47","131.89","138.37","114.14","36.99","144.04","4.51","134.02","127.64","121.26","123.25","124.49","126.24","127.27","128.17","129.27","132.11","132.63","133.06","133.44","133.78","134.38","1.22","2.66","-2.67","0","131.92","126.58","-5.29","-9.80","-32,435,827.33","-3.07","-2.75","-22.60","25.02","144.16","131.65","119.14","-5.14","1.96","","-21.48","-126.93","29.53","","-27.05","1.18","11.83","-0.20","-5.56","-5.56","21.70","148.03","133.54","119.05","14.50","1.57","-0.35","-8.05","3.78","130.73","136.32","110.18","-100.00","0","100.00","136.60","133.94","131.27","13.79","36.11","25.65","3,723.15","44.04"
"2022-04-25T22:00:00.000Z","119.51","-3.04","-2.88","49,394,000","33.47","147.59","132.42","117.25","40.29","133.34","133.34","133.34","","-96.50","128.75","0.62","1.32","156.51","2,980,236.41","0.64","0.40","34.30","10.71","128.87","-0.15","4.09","-0.28","0","7.63","1,123,204,000.00","120.70","-376.20","133.25","7.82","6.42","7.82","6.42","-75.22","-66.59","128.04","123.11","118.18","10.42","","59.84","138.15","","0.01","33.47","42.62","-0.44","-0.45","0.01","-7.92","0.88","1.69","59.17","-59.17","-43.73","-1.58","35.00","-85.04","-62.17","-16.96","-1.00","127.00","113.00","13,687,614.20","0.29","-15.28","-3.88","-2.19","81.89","108.87","136.56","147.25","128.95","154.86","118.26","165.56","110.65","0.93","128.00","640,770,000.00","167.65","144.15","140.01","133.34","126.67","-7.47","132.42","133.34","139.11","133.34","20.52","-21.56","129.12","24.82","0.07","-3.88","-2.37","-1.50","118.77","-1.18","0.84","137.25","120.70","-2,188,307.34","-915,763.98","-1,272,543.36","145.42","125.86","106.30","24.94","125.35","131.47","132.24","138.37","117.75","36.81","143.59","3.59","133.04","126.70","120.37","121.38","122.83","124.75","125.86","126.84","128.05","131.30","131.90","132.40","132.83","133.22","133.89","1.22","2.71","-2.84","0","131.92","126.58","-4.52","-8.11","-54,220,894.68","-3.44","-3.07","-22.47","25.39","144.16","131.47","118.77","-6.92","-0.90","","-22.61","-125.78","36.69","","-33.44","-1.00","4.44","-0.31","-5.57","-5.56","22.92","147.59","132.42","117.25","7.45","1.46","-0.35","-9.47","3.81","130.73","132.41","106.60","-92.86","0","92.86","136.05","133.35","130.51","12.73","33.34","27.01","3,346.95","40.29"
"2022-04-26T22:00:00.000Z","115.02","-3.75","-3.59","62,238,000","29.61","147.11","131.01","114.90","35.81","132.94","132.94","132.94","","-92.28","127.15","0.61","1.32","164.01","5,243,440.66","0.57","0.47","32.76","11.44","127.26","-0.18","6.38","-0.33","0","6.10","1,060,966,000.00","118.52","-512.70","128.58","9.75","8.24","9.75","8.24","-76.83","-68.45","125.62","120.47","115.31","11.29","","50.51","141.93","","0","29.61","38.55","-0.38","-0.44","0.06","-9.39","0","2.35","60.52","-60.52","-47.09","-1.08","30.00","-100.64","-75.19","-28.13","-1.00","127.00","113.00","11,351,594.75","0.28","-16.15","-4.53","-2.70","78.82","108.71","136.56","147.25","128.95","154.86","118.26","165.56","110.65","0.90","126.15","578,532,000.00","167.65","144.37","139.58","132.94","126.29","-10.38","131.01","132.94","139.03","132.94","18.95","-22.16","127.49","24.91","0.07","-4.53","-2.81","-1.73","118.77","-1.27","0.83","136.36","118.52","-3,271,256.48","-1,252,262.91","-2,018,993.57","144.68","123.89","103.10","25.79","122.52","128.64","132.01","138.37","114.56","39.51","139.85","4.38","131.56","125.30","119.03","118.20","120.23","122.58","123.89","125.02","126.42","130.25","130.96","131.55","132.06","132.51","133.27","1.16","2.59","-4.05","0","131.92","126.58","-8.02","-12.40","-86,356,242.94","-3.82","-3.44","-21.01","25.39","144.16","131.47","118.77","-9.29","-4.14","","-23.81","-163.33","32.04","","-52.47","-3.04","3.66","-0.30","-5.60","-5.58","24.58","147.11","131.01","114.90","0.36","1.39","-0.30","-11.90","3.99","130.73","129.18","100.87","-100.00","0","100.00","135.50","132.92","128.87","11.28","40.34","29.11","2,834.25","35.81"
"2022-04-27T22:00:00.000Z","119.41","3.82","3.98","36,790,000","37.24","145.77","129.84","113.92","40.20","132.60","132.60","132.60","","-72.81","125.88","0.69","1.22","89.17","4,926,812.18","0.06","0.45","34.79","11.73","125.97","-0.13","5.42","-0.37","0","4.88","1,097,756,000.00","118.00","559.76","128.58","12.80","10.12","12.80","10.12","-64.83","-67.79","124.64","119.36","114.08","10.51","","51.30","139.44","","0","37.24","44.11","-0.31","-0.40","0.09","-9.15","1.15","1.47","48.91","-48.91","-7.81","-0.86","35.00","-112.97","-85.54","-39.50","-1.00","127.00","113.00","12,756,082.19","0.28","-12.50","-4.64","-1.37","78.82","108.55","136.56","147.25","128.95","154.86","118.26","165.56","110.65","0.91","123.55","615,322,000.00","174.05","144.62","139.23","132.60","125.97","-5.12","129.84","132.60","138.96","132.60","26.58","-17.05","126.17","25.12","0.14","-4.64","-3.17","-1.47","113.12","-1.17","0.80","134.34","118.00","-2,127,151.54","-1,377,247.00","-749,904.54","144.50","123.08","101.65","29.24","122.52","128.64","133.54","138.37","117.01","44.41","137.70","5.29","129.90","123.72","117.53","118.81","119.96","121.88","123.08","124.16","125.54","129.55","130.32","130.96","131.51","131.99","132.82","1.21","2.66","-4.94","0","131.92","126.58","-4.21","-9.50","-50,941,801.47","-3.24","-3.82","-16.52","30.92","144.04","128.58","113.12","-4.92","1.22","","-23.35","-123.64","36.01","","-25.75","1.18","6.48","-0.25","-5.60","-5.59","24.53","145.77","129.84","113.92","17.25","1.45","-0.27","-13.40","4.09","126.67","133.99","104.84","-92.86","0","92.86","134.90","132.24","127.30","15.34","36.53","29.94","3,394.01","40.20"
