,contract_name,last_trade_date,strike,last_price,bid,ask,change,change,volume,open_interest,implied_volatility,expiry_sheet,expiry_date,option_type,dte,date,dte_bucket
97,AAPL250620P00075000,2025-05-30 15:59:00,75,0.01,0.00,0.00,0.00,0.00%,34.0,0.0,0.5,"Jun 20, 2025",2025-06-20,put,20,2025-05-30,medium
99,AAPL250620P00085000,2025-06-13 13:14:00,85,0.01,0.00,0.00,0.00,0.00%,5.0,0.0,0.5,"Jun 20, 2025",2025-06-20,put,6,2025-06-13,short
104,AAPL250620P00110000,2025-06-13 09:45:00,110,0.01,0.01,0.00,0.00,0.00%,1.0,0.0,1.9687999999999999,"Jun 20, 2025",2025-06-20,put,6,2025-06-13,short
105,AAPL250620P00115000,2025-06-13 14:55:00,115,0.01,0.00,0.00,0.00,0.00%,50.0,0.0,0.5,"Jun 20, 2025",2025-06-20,put,6,2025-06-13,short
106,AAPL250620P00120000,2025-06-13 15:15:00,120,0.01,0.00,0.00,0.00,0.00%,1.501,0.0,0.5,"Jun 20, 2025",2025-06-20,put,6,2025-06-13,short
150,AAPL250620P00275000,2025-05-27 12:26:00,275,74.90,0.00,0.00,0.00,0.00%,8.0,0.0,0.0,"Jun 20, 2025",2025-06-20,put,23,2025-05-27,medium
155,AAPL250620P00300000,2025-04-23 10:06:00,300,93.80,104.15,105.20,0.00,0.00%,1.0,0.0,2.2422,"Jun 20, 2025",2025-06-20,put,57,2025-04-23,long
156,AAPL250620P00310000,2025-04-16 12:53:00,310,112.77,98.20,99.50,0.00,0.00%,6.0,0.0,0.0,"Jun 20, 2025",2025-06-20,put,64,2025-04-16,long
160,AAPL250620P00350000,2025-06-13 09:46:00,350,153.10,0.00,0.00,0.00,0.00%,2.0,0.0,0.0,"Jun 20, 2025",2025-06-20,put,6,2025-06-13,short
161,AAPL250620P00360000,2025-05-14 14:34:00,360,148.35,162.75,164.35,0.00,0.00%,1.0,0.0,0.0,"Jun 20, 2025",2025-06-20,put,36,2025-05-14,medium
162,AAPL250627C00110000,2025-05-28 09:56:00,110,90.89,0.00,0.00,0.00,0.00%,1.0,0.0,0.0,"Jun 27, 2025",2025-06-27,call,29,2025-05-28,medium
